Lat,Lon,city_id,country,param,y2020,yBaseline,diff,diffRel
35.79448363055062,114.25115847483718,1690,China,no2,31.666133394495414,68.5091976,-36.843064205504575,-53.778274299193626
35.79448363055062,114.25115847483718,1690,China,o3,121.4544023853211,52.37573066666667,69.07867171865443,131.89061200556762
35.79448363055062,114.25115847483718,1690,China,pm25,50.20577435779816,137.94699400000002,-87.74121964220186,-63.605024725802906
35.8059013277937,-83.98528084011461,626,United States,pm25,6.002693924074074,5.9329198625,0.06977406157407362,1.176049284182854
35.87441017565217,120.0253444052174,1592,China,no2,19.4,73.023225,-53.623225,-73.43310980855749
35.87441017565217,120.0253444052174,1592,China,o3,93.1,75.03393666666666,18.066063333333332,24.077189783591702
35.87441017565217,120.0253444052174,1592,China,pm25,27.04,112.96,-85.91999999999999,-76.06232294617563
36.00942727048114,-78.9223315650195,378,United States,o3,0.065246543732928,0.027824961046399997,0.037421582686528,134.48925453705036
36.00942727048114,-78.9223315650195,378,United States,pm25,6.8925572438202245,6.4285139,0.46404334382022494,7.218516612684386
36.04992516911765,-95.56739924264706,575,United States,o3,0.06994351769361509,0.05724399805028571,0.012699519643329382,22.184892872390833
36.04992516911765,-95.56739924264706,575,United States,pm25,8.330645350943396,5.0838369624999995,3.2468083884433963,63.865312998683656
36.05334870676692,-86.76175670989976,821,United States,pm25,5.517240679166667,5.5581245,-0.04088382083333286,-0.7355686407048433
36.05348644756884,103.84072755946104,1367,China,no2,38.62456499082569,76.15036066666667,-37.52579567584098,-49.27855278335821
36.05348644756884,103.84072755946104,1367,China,o3,133.32087873394497,64.10188483333333,69.21899390061164,107.98277473522492
36.05348644756884,103.84072755946104,1367,China,pm25,35.23673323853211,70.0769722,-34.84023896146789,-49.717100878778965
36.05404901062574,106.2497301162928,1412,China,no2,22.435354204587156,39.34086583333333,-16.905511628746176,-42.97188501230752
36.05404901062574,106.2497301162928,1412,China,o3,112.96491568807339,77.36859433333333,35.596321354740056,46.00874768562753
36.05404901062574,106.2497301162928,1412,China,pm25,26.353994582568806,62.0105225,-35.65652791743119,-57.50076999823891
36.065006908496734,-80.26010965577342,1263,United States,pm25,7.006566964705883,5.325583566666666,1.6809833980392161,31.56430421185485
36.077270845566645,111.5125442519084,1344,China,no2,34.921633614678896,77.0289952,-42.1073615853211,-54.66430072986478
36.077270845566645,111.5125442519084,1344,China,o3,129.4188953211009,45.72539583333334,83.69349948776757,183.0350464167133
36.077270845566645,111.5125442519084,1344,China,pm25,43.56252250091743,188.022646,-144.46012349908258,-76.83123632835301
36.08296975555555,-118.90168169150327,1189,United States,o3,0.06309436445184,0.036739589832,0.026354774619839996,71.73399251421452
36.08296975555555,-118.90168169150327,1189,United States,pm25,7.780315333333333,11.410416333333334,-3.6301010000000007,-31.813922419249153
36.08571059365825,114.36797178802114,1428,China,no2,30.90500196330275,70.67684799999999,-39.77184603669724,-56.27280667170845
