mean,count,Lon,Lat,day,month,year,country,city,parameter,unit
10,22,0.634889,51.45617,23,9,2017,GB,Rochester,pm10,µg/m³
54.68182,22,-4.142361,50.37167,23,9,2017,GB,Plymouth,o3,µg/m³
3.4545455,22,-4.227678,50.411465,23,9,2017,GB,Saltash,pm25,µg/m³
25.52381,42,-1.4390689,53.39384,23,9,2017,GB,Sheffield,no2,µg/m³
0.04282979,94,-121.615234,36.998337,10,9,2017,US,San Jose-Sunnyvale-Santa Clara,o3,ppm
0.022695651,23,-115.07873,36.141895,10,9,2017,US,CLARK,o3,ppm
0,21,-74.21481,40.662388,10,9,2017,US,UNION,so2,ppm
22.14,22,-70.989685,-34.57976,27,8,2017,CL,San Fernando,o3,µg/m³
0.002666667,21,,,13,8,2017,TH,Prachin Buri,so2,ppm
0.6857143,21,-46.672707,-23.553543,21,9,2017,BR,Cerqueira César,co,ppm
66.84028,144,-46.706276,-23.599028,21,9,2017,BR,São Paulo,no2,µg/m³
0.032885466,7987,34.804436,32.071217,20,9,2017,IL,גוש דן,o3,ppm
26.44625,16,85.4115,26.0762,21,9,2017,IN,Muzaffarpur,no2,µg/m³
0.001,17,,,21,9,2017,TH,Satun,so2,ppm
32.625,104,27.139463,38.411194,21,9,2017,TR,İzmir,pm10,µg/m³
22.05,20,-2.293772,53.55903,17,8,2017,GB,Bury,no2,µg/m³
39.35,20,-1.068583,50.82881,17,8,2017,GB,Portsmouth,o3,µg/m³
34.57143,21,-3.770822,51.58395,17,8,2017,GB,Port Talbot,pm10,µg/m³
5,14,-1.478096,53.37862,17,8,2017,GB,Sheffield,pm25,µg/m³
0.010357143,42,-118.1346,33.934975,16,8,2017,US,LOS ANGELES,no2,ppm
6.6309524,84,-104.9968,39.719505,16,8,2017,US,Denver-Aurora,pm25,µg/m³
7.2380953,21,-116.55656,48.29182,16,8,2017,US,BONNER,pm25,µg/m³
0.029282052,117,-82.852325,40.21308,16,8,2017,US,Springfield,o3,ppm
0.035935484,62,-86.19879,41.71175,16,8,2017,US,South Bend-Mishawaka,o3,ppm
0.017567568,37,-93.80089,32.603893,16,8,2017,US,Shreveport-Bossier City,o3,ppm
6.705,20,-93.7492,32.5364,16,8,2017,US,Shreveport-Bossier City,pm25,µg/m³
0.027461538,39,-83.26853,42.386406,16,8,2017,US,WAYNE,o3,ppm
0.02305,20,-81.191,35.9139,16,8,2017,US,ALEXANDER,o3,ppm
0.021947369,38,-76.76855,40.258934,16,8,2017,US,Harrisburg-Carlisle,o3,ppm
5.7,20,-88.62111,43.46611,16,8,2017,US,DODGE,pm25,µg/m³
0.6025,72,-58.39638,-34.612022,9,9,2017,AR,Buenos Aires,co,ppm
21.575424,20,7.5820775,47.565914,14,10,2017,CH,Basel-Stadt,pm10,µg/m³
6.4510727,20,20.153053,46.266613,14,10,2017,HU,Csongrád,so2,µg/m³
35.545395,80,19.111536,47.493195,14,10,2017,HU,Budapest,no2,µg/m³
-11.936171,47,85.32574,27.725304,14,10,2017,NP,Kathmandu,pm25,µg/m³
-9999,21,151.2517,-23.8443,12,9,2017,AU,Gladstone,o3,ppm
57.54348,23,-70.58813,-33.516632,11,9,2017,CL,La Florida,pm10,µg/m³
7.857143,21,150.91417,-31.110556,2,11,2017,AU,North-west Slopes,pm25,µg/m³
0.001,22,146.8341,-19.3463,2,11,2017,AU,Townsville,so2,ppm
0.26955628,7820,34.678566,31.70844,1,11,2017,IL,מישור החוף הדרומי,co,ppm
47.984127,63,,,2,11,2017,IN,Tirupati,pm25,µg/m³
989.8148,54,84.94384,24.74897,2,11,2017,IN,Gaya,co,µg/m³
1031.7646,68,,,2,11,2017,IN,Ludhiana,co,µg/m³
367.63846,52,,,2,11,2017,IN,Bhiwadi,pm10,µg/m³
57.03972,142,80.94379,26.844885,2,11,2017,IN,Lucknow,no2,µg/m³
0.002545455,22,99.81487,13.532555,2,11,2017,TH,Ratchaburi,so2,ppm
25.209425,191,-0.06260703,51.51393,29,9,2017,GB,London,o3,µg/m³
67.86,17,,,29,9,2017,IN,Howrah,pm10,µg/m³
-953.65454,66,4.89928,52.379665,29,9,2017,NL,Amsterdam,o3,µg/m³
30.318182,22,15.262438,46.234474,29,9,2017,SI,Celje,pm10,µg/m³
29.626667,24,-72.95853,-36.601715,8,9,2017,CL,Tomé,o3,µg/m³
56.045456,22,-3.196527,55.65747,27,9,2017,GB,Peebles,o3,µg/m³
31.136364,44,-1.5614164,53.811874,27,9,2017,GB,Leeds,pm25,µg/m³
0.03996496,10020,34.971523,32.463707,26,9,2017,IL,שרון,o3,ppm
0.025922079,77,-122.1223,37.79723,27,9,2017,US,San Francisco-Oakland-Fremont,o3,ppm
4.133333,6,-85.5419,42.2781,27,9,2017,US,Kalamazoo-Portage,pm25,µg/m³
0.022916667,12,-85.5439,43.0807,27,9,2017,US,Grand Rapids-Wyoming,o3,ppm
0.006352942,17,-83.31457,42.39672,27,9,2017,US,WAYNE,no2,ppm
0.027,11,-85.50565,43.647247,27,9,2017,US,Rochester,o3,ppm
0,5,-88.5339,30.3775,27,9,2017,US,Pascagoula,so2,ppm
0.16,5,-71.38014,42.86253,27,9,2017,US,ROCKINGHAM,co,ppm
4.1833334,12,-95.98985,36.079597,27,9,2017,US,Tulsa,pm25,µg/m³
5.93,10,-116.478355,42.659954,27,9,2017,US,JACKSON,pm25,µg/m³
3.4166665,6,-101.9083,35.2006,27,9,2017,US,Amarillo,pm25,µg/m³
0.002,9,-76.35841,37.020973,27,9,2017,US,Virginia Beach-Norfolk-Newport News,no2,ppm
24.27619,21,150.67361,-32.195,14,10,2017,AU,Central Coast,pm10,µg/m³
21.35,20,-70.73215,-33.43309,13,10,2017,CL,Cerro Navia,pm25,µg/m³
1083.1034,116,,,14,10,2017,IN,Visakhapatnam,co,µg/m³
0.19846153,13,118.312256,24.432133,14,10,2017,TW,金門縣,co,ppm
0.001178572,14,121.59977,23.971306,14,10,2017,TW,花蓮縣,so2,ppm
0.42714286,14,120.440834,23.462778,14,10,2017,TW,嘉義市,co,ppm
7.186232,138,80.94359,26.844774,29,8,2017,IN,Lucknow,so2,µg/m³
12.631579,19,-46.30051,-23.981295,16,8,2017,BR,Santos,so2,µg/m³
11.761905,21,-49.398277,-20.784689,16,8,2017,BR,São José Do Rio Preto,pm25,µg/m³
140.12086,23,-72.361465,-37.471184,16,8,2017,CL,Los Angeles,pm10,µg/m³
23.993542,23,4.60199,52.494,17,8,2017,NL,Wijk aan Zee,pm10,µg/m³
38.486378,69,-71.43391,-32.76376,5,9,2017,CL,Puchuncaví,pm10,µg/m³
330.79565,23,-71.45449,-32.764137,5,9,2017,CL,Puchuncaví,co,µg/m³
7.96E-04,9241,35.176132,31.793745,4,9,2017,IL,ירושלים,so2,ppm
0.008238403,10205,35.042744,32.801216,4,9,2017,IL,חיפה וקריות,no2,ppm
26.227272,22,99.32072,9.136808,5,9,2017,TH,Surat Thani,pm10,µg/m³
11.552222,24,4.9233,51.9745,14,10,2017,NL,Cabauw,pm10,µg/m³
7.2912283,57,150.82852,-34.49185,11,11,2017,AU,Illawarra,pm10,µg/m³
8.81E-04,8488,34.861217,31.158207,10,11,2017,IL,צפון הנגב,so2,ppm
62.904064,91,79.3,19.95,11,11,2017,IN,Chandrapur,pm25,µg/m³
12.916364,22,5.88175,50.9023,11,11,2017,NL,Wijnandsrade,no2,µg/m³
6.2448783,66,4.4573164,51.9266,11,11,2017,NL,Rotterdam,pm25,µg/m³
15.325138,22,4.83206,52.4202,11,11,2017,NL,Zaanstad,pm10,µg/m³
45.445454,22,151.14972,-32.52972,15,8,2017,AU,Upper Hunter - Singleton,pm10,µg/m³
7.64E-04,4727,34.944565,29.544369,14,8,2017,IL,אילת,so2,ppm
2.579,20,-70.66621,-33.5471,11,9,2017,CL,El Bosque,so2,µg/m³
6.2909093,22,151.66917,-32.89611,29,9,2017,AU,Lower Hunter,pm25,µg/m³
5.322727,22,150.67361,-32.195,29,9,2017,AU,Central Coast,pm25,µg/m³
36.31818,22,-70.59479,-33.591393,29,9,2017,CL,Puente Alto,pm25,µg/m³
6.920833,84,,,21,9,2017,IN,Visakhapatnam,o3,µg/m³
1008.7931,58,72.92517,19.090061,21,9,2017,IN,Mumbai,co,µg/m³
25.86111,27,,,21,9,2017,IN,Nashik,no2,µg/m³
1129.8608,23,-72.049965,-45.579044,11,10,2015,CL,Coyhaique,co,µg/m³
18.021042,24,-72.09304,-36.61617,11,10,2015,CL,Chillán,pm25,µg/m³
16.272728,22,-70.10019,-20.290466,14,10,2017,CL,Alto Hospicio,pm25,µg/m³
52.770832,24,-70.59479,-33.591393,14,10,2017,CL,Puente Alto,pm10,µg/m³
62.041668,24,-70.72379,-33.34963,14,10,2017,CL,Quilicura,pm10,µg/m³
27.047787,122,77.62793,12.9330635,14,8,2017,IN,Bengaluru,pm25,µg/m³
5.6491227,57,26.968998,40.276146,14,8,2017,TR,Çanakkale,so2,µg/m³
0.008421052,19,-93.285805,44.706123,12,8,2017,US,DAKOTA,no2,ppm
5.5578947,19,-97.0706,31.6531,12,8,2017,US,Waco,pm25,µg/m³
-129.49203,168,4.8387384,52.38706,10,10,2015,NL,Amsterdam,pm25,µg/m³
12.74875,24,-73.11371,-36.769802,9,10,2015,CL,Talcahuano,o3,µg/m³
24.77087,23,-73.228516,-39.831318,9,10,2015,CL,Valdivia,pm10,µg/m³
33.701736,24,4.31806,51.8701,11,10,2015,NL,Botlek,pm25,µg/m³
36.091305,23,20.455555,52.28586,11,10,2015,PL,Granica,o3,µg/m³
16.603388,15,4.77401,52.334,29,12,2015,NL,Badhoevedorp,pm25,µg/m³
23.662,15,5.18155,52.2351,29,12,2015,NL,Hilversum,pm10,µg/m³
15.191603,102,-73.143555,-37.03618,28,12,2015,CL,Coronel,so2,µg/m³
0.02155,20,100.92917,14.523537,29,12,2015,TH,Saraburi,no2,ppm
0.012315789,19,99.81487,13.532555,29,12,2015,TH,Ratchaburi,no2,ppm
9.177,7,-70.66621,-33.5471,29,12,2015,CL,El Bosque,o3,µg/m³
29.468573,14,-70.58813,-33.516632,21,9,2017,CL,La Florida,o3,µg/m³
14.428572,21,-45.968235,-23.294199,14,8,2017,BR,Jacareí,no2,µg/m³
0,21,99.32072,9.136808,15,8,2017,TH,Surat Thani,so2,ppm
14.200151,66,-8.619377,42.928722,21,9,2017,ES,A Coruña,no2,µg/m³
36.494286,14,4.9233,51.9745,21,9,2017,NL,Cabauw,o3,µg/m³
9.272727,88,-72.73623,46.300266,30,8,2017,CA,QUEBEC,pm25,µg/m³
23.842106,38,-118.95562,37.891182,30,8,2017,US,MONO,pm10,µg/m³
0.06485,20,-121.0556,39.2344,30,8,2017,US,Truckee-Grass Valley,o3,ppm
17.85,20,-72.679924,41.771442,30,8,2017,US,Hartford-West Hartford-East Hartford,pm10,µg/m³
4.55E-05,22,-73.3033,41.8331,30,8,2017,US,Torrington,so2,ppm
0,22,-75.611,39.595,30,8,2017,US,NEW CASTLE,so2,ppm
0.0392375,240,-115.09972,36.227028,30,8,2017,US,Las Vegas-Paradise,o3,ppm
5.390909,22,-75.225,43.0994,30,8,2017,US,Utica-Rome,pm25,µg/m³
0.002095238,21,-80.61569,40.36645,30,8,2017,US,Weirton-Steubenville,so2,ppm
0.030052632,19,-94.6697,35.7506,30,8,2017,US,ADAIR,o3,ppm
0.028779069,86,-71.424034,41.657616,30,8,2017,US,Providence-New Bedford-Fall River,o3,ppm
0.02690909,22,-111.85194,41.842777,30,8,2017,US,CACHE,o3,ppm
20.271084,166,-99.112274,19.56737,30,8,2017,MX,MEXICO STATE,pm10,µg/m³
53.954544,22,-48.983074,-21.141943,14,8,2017,BR,Catanduva,pm10,µg/m³
25,22,-47.8708,-23.360752,14,8,2017,BR,Tatuí,pm10,µg/m³
-999,23,4.81671,52.448,15,8,2017,NL,Zaandam,no2,µg/m³
18.338406,23,5.59338,52.4232,15,8,2017,NL,Biddinghuizen,pm10,µg/m³
20.151218,23,5.70842,52.1116,15,8,2017,NL,Wekerom,pm10,µg/m³
16.333334,3,12.132968,42.486835,26,8,2017,IT,Viterbo,pm10,µg/m³
67.40909,22,-46.792076,-23.526722,4,9,2017,BR,Osasco,no2,µg/m³
0.35,22,-45.575806,-23.03235,4,9,2017,BR,Taubaté,co,ppm
14.601053,38,-72.47125,-36.713882,4,9,2017,CL,Quillón,so2,µg/m³
6.084651,172,80.23675,13.066677,5,9,2017,IN,Chennai,so2,µg/m³
-86.93513,230,153.00714,-27.48579,14,8,2017,AU,South East Queensland,no2,ppm
0,23,151.3507,-23.9408,14,8,2017,AU,Gladstone,co,ppm
43.42857,21,-46.584667,-23.671354,13,8,2017,BR,São Bernardo do Campo,pm10,µg/m³
17.410925,54,79.3,19.95,9,11,2017,IN,Chandrapur,no2,µg/m³
13.305736,68,77.026306,28.450129,5,9,2017,IN,Gurgaon,o3,µg/m³
46.18182,22,-121.4406,37.6825,5,9,2017,US,Stockton,pm10,µg/m³
0.017466666,30,150.82852,-34.49185,21,9,2017,AU,Illawarra,o3,ppm
1.75,28,-2.1075397,43.169563,21,9,2017,ES,Gipuzkoa,so2,µg/m³
13.917356,121,-0.5389738,38.407803,21,9,2017,ES,Alicante/Alacant,no2,µg/m³
22.904762,21,-2.472056,53.46008,2,11,2017,GB,Glazebury,no2,µg/m³
22.470589,17,-3.770822,51.58395,2,11,2017,GB,Port Talbot,o3,µg/m³
38.615932,59,-71.44406,-32.754288,5,10,2017,CL,Puchuncaví,so2,µg/m³
41.27216,176,78.46695,17.398764,5,10,2017,IN,Hyderabad,o3,µg/m³
30.345833,24,4.77077,52.28,6,10,2015,NL,Oude Meer,no2,µg/m³
23.740833,24,5.2359,52.2574,6,10,2015,NL,Laren,no2,µg/m³
12.344211,19,-70.29055,-18.483427,5,10,2015,CL,Arica,pm25,µg/m³
34.393333,24,-70.65116,-33.422302,6,10,2015,CL,Independencia,no2,µg/m³
36.7375,24,3.91662,51.6347,7,10,2015,NL,Zierikzee,o3,µg/m³
-13.105417,24,5.47235,51.4687,7,10,2015,NL,Eindhoven,o3,µg/m³
-18.172083,24,4.9233,51.9745,7,10,2015,NL,Cabauw,o3,µg/m³
-156.84993,216,4.84139,52.380413,7,10,2015,NL,Amsterdam,pm10,µg/m³
28.305555,18,151.14972,-32.52972,27,9,2017,AU,Upper Hunter - Singleton,pm10,µg/m³
71.04762,21,-70.66621,-33.5471,26,9,2017,CL,El Bosque,pm10,µg/m³
45.150246,81,-71.49643,-32.79191,13,8,2017,CL,Quintero,so2,µg/m³
24.6,10,4.7149134,51.27373,25,9,2017,BE,Antwerpen,o3,µg/m³
72.16866,45,-68.93519,-22.451748,25,9,2017,CL,Calama,pm10,µg/m³
43.915943,138,14.219826,49.111927,25,9,2017,CZ,Jihočeský,o3,µg/m³
-23.854782,23,4.78102,51.6031,25,9,2017,NL,Breda,o3,µg/m³
22.280436,23,4.3263,51.9105,25,9,2017,NL,Vlaardingen,pm10,µg/m³
-998,23,3.74948,51.2945,25,9,2017,NL,Philippine,so2,µg/m³
4.9347825,23,-73.03613,-36.92333,27,10,2017,CL,Chiguayante,pm25,µg/m³
0.009709979,11564,35.045273,32.80194,28,10,2017,IL,חיפה וקריות,no2,ppm
0.03143341,4367,35.1836,32.901184,28,10,2017,IL,צפון,o3,ppm
1.8867955,22,7.583281,47.54112,27,9,2017,CH,Basel-Landschaft,so2,µg/m³
26.115646,88,17.175772,47.68132,27,9,2017,HU,Gyor-Moson-Sopron,no2,µg/m³
8.82E-04,17,99.32072,9.136808,27,9,2017,TH,Surat Thani,so2,ppm
65.333336,21,41.49073,41.466797,27,9,2017,TR,Artvin,o3,µg/m³
26.904762,21,34.9673,40.546555,27,9,2017,TR,Çorum,o3,µg/m³
41.190475,42,32.499176,37.901783,27,9,2017,TR,Konya,pm10,µg/m³
40.190475,42,34.884865,41.7035,27,9,2017,TR,Sinop,pm10,µg/m³
20.294872,78,120.33428,23.73512,27,9,2017,TW,雲林縣,pm25,µg/m³
0.02677,40,120.29644,23.510073,27,9,2017,TW,嘉義縣,o3,ppm
6.5533333,21,-70.59479,-33.591393,29,9,2017,CL,Puente Alto,so2,µg/m³
0.04557895,38,-117.70134,41.611107,12,8,2017,US,BUTTE,o3,ppm
0.16444445,45,150.83519,-34.497784,26,10,2017,AU,Illawarra,co,ppm
11.572464,69,151.69583,-32.87565,26,10,2017,AU,Lower Hunter,pm10,µg/m³
49.708332,24,50.57083,26.204697,26,10,2017,BH,Manama,pm25,µg/m³
5.9166665,24,0.271611,50.80578,26,10,2017,GB,Eastbourne,pm25,µg/m³
87.78461,102,,,26,10,2017,IN,Visakhapatnam,pm10,µg/m³
22.283415,41,82.97833,25.350555,26,10,2017,IN,Varanasi,so2,µg/m³
0.017666666,15,100.29,7.0100007,14,8,2017,TH,Songkhla,o3,ppm
1640.5883,34,73.81349,18.497484,25,9,2017,IN,Pune,co,µg/m³
34.827274,22,-71.48337,-32.80098,27,9,2017,CL,Quintero,pm10,µg/m³
10.380953,42,23.705761,61.503635,27,9,2017,FI,Pirkanmaa,pm10,µg/m³
20.288261,46,1.1813431,49.163105,27,9,2017,FR,Eure,pm10,µg/m³
25.631813,22,22.00723,41.44056,27,9,2017,MK,Kavadarci Municipality,pm10,µg/m³
-999,21,4.81671,52.448,27,9,2017,NL,Zaandam,no2,µg/m³
28.246376,21,4.58006,51.8694,27,9,2017,NL,Ridderkerk,pm10,µg/m³
625.7432,326,28.966267,41.06028,29,9,2017,TR,İstanbul,co,µg/m³
35.3,20,-3.532465,50.725082,13,8,2017,GB,Exeter,o3,µg/m³
6.67E-05,15,-79.97754,32.88229,12,8,2017,US,Charleston-North Charleston,so2,ppm
0.005578947,19,101.82357,6.427698,5,9,2017,TH,Narathiwat,no2,ppm
0.44657895,38,100.68369,13.60607,25,9,2017,TH,Samut Prakan,co,ppm
17.61111,18,-0.772222,52.554443,9,11,2017,GB,Market Harborough,no2,µg/m³
126,16,-3.133508,51.68058,9,11,2017,GB,Swfrryd,no2,µg/m³
60.213154,92,,,9,11,2017,IN,Jaipur,o3,µg/m³
11.1222725,22,-72.47996,-36.65912,12,9,2017,CL,Ránquil,pm10,µg/m³
0.005714286,14,101.82357,6.427698,12,9,2017,TH,Narathiwat,no2,ppm
3.4210527,19,-7.331179,55.00282,20,8,2017,GB,Derry,so2,µg/m³
48.210526,19,-1.068583,50.82881,20,8,2017,GB,Portsmouth,o3,µg/m³
0.007575397,252,-118.140594,34.045265,19,8,2017,US,Los Angeles-Long Beach-Santa Ana,no2,ppm
0.31789473,19,-122.295,38.3108,19,8,2017,US,Napa,co,ppm
0.01085,20,-72.9028,41.3011,19,8,2017,US,New Haven-Milford,no2,ppm
0.032411765,17,-85.7381,30.1289,19,8,2017,US,Panama City-Lynn Haven,o3,ppm
0.0194375,80,-80.15608,26.244362,19,8,2017,US,Miami-Fort Lauderdale-Miami Beach,o3,ppm
9.1,21,-80.3386,26.0732,19,8,2017,US,Miami-Fort Lauderdale-Miami Beach,pm25,µg/m³
0.032238096,21,-87.994644,37.324852,19,8,2017,US,Decatur,o3,ppm
0.4504762,21,-87.59639,37.977222,19,8,2017,US,Evansville,co,ppm
0.024238095,21,-77.5733,35.235,19,8,2017,US,Kinston,o3,ppm
10.833333,21,-77.8769,40.8114,19,8,2017,US,State College,pm25,µg/m³
0.015473684,19,-97.0056,28.8358,19,8,2017,US,Victoria,o3,ppm
0.039904762,21,-113.1506,37.1983,19,8,2017,US,St. George,o3,ppm
3.75E-04,40,-77.33402,37.454575,19,8,2017,US,Richmond,so2,ppm
5.1709676,62,-117.47891,46.926914,19,8,2017,US,Pullman,pm25,µg/m³
14.433735,83,-87.964714,43.15088,19,8,2017,US,Milwaukee-Waukesha-West Allis,pm25,µg/m³
11.333333,21,-109.7531,42.7186,19,8,2017,US,SUBLETTE,pm10,µg/m³
17.61158,19,-70.323906,-27.370329,25,9,2017,CL,Copiapó,pm25,µg/m³
3.1304348,46,-2.28601,53.483166,12,9,2017,GB,Manchester,pm25,µg/m³
47.869564,23,-1.478096,53.37862,12,9,2017,GB,Sheffield,o3,µg/m³
7.5416665,24,-70.5463,44.5514,12,9,2017,US,OXFORD,pm25,µg/m³
0.022166668,24,-76.84619,39.143196,12,9,2017,US,HOWARD,no2,ppm
0.028708333,24,-70.7859,41.3306,12,9,2017,US,DUKES,o3,ppm
9.191667,24,-83.8908,43.5714,12,9,2017,US,Bay City,pm25,µg/m³
9.980851,94,-115.16401,36.04738,11,9,2017,US,Las Vegas-Paradise,pm25,µg/m³
0.045166668,12,-114.2158,39.0053,11,9,2017,US,WHITE PINE,o3,ppm
0.028545454,22,-84.0539,40.771,12,9,2017,US,Lima,o3,ppm
0.031636365,22,-95.79413,34.906082,12,9,2017,US,McAlester,o3,ppm
16.566668,24,-95.79413,34.906082,12,9,2017,US,McAlester,pm25,µg/m³
11.195833,24,-75.08083,39.99139,12,9,2017,US,PHILADELPHIA,pm25,µg/m³
0.030478261,23,-105.586,41.30283,11,9,2017,US,Laramie,o3,ppm
768.86456,24,-70.59479,-33.591393,14,10,2017,CL,Puente Alto,co,µg/m³
0.003363158,19,120.440834,23.462778,29,9,2017,TW,嘉義市,so2,ppm
0.002160526,38,121.06378,24.820393,29,9,2017,TW,新竹縣,so2,ppm
21.166666,18,-47.414314,-22.563604,23,9,2017,BR,Limeira,no2,µg/m³
24.949808,104,-4.8108015,37.97955,23,9,2017,ES,Córdoba,pm10,µg/m³
23.361626,80,-4.586377,36.669075,23,9,2017,ES,Málaga,pm10,µg/m³
6.6538463,260,-2.0849454,37.00355,23,9,2017,ES,Almería,so2,µg/m³
15.712825,223,-3.9233198,43.332954,23,9,2017,ES,Cantabria,no2,µg/m³
50.871212,396,2.13485,41.560467,23,9,2017,ES,Barcelona,o3,µg/m³
4.928571,42,36.18824,36.461082,23,9,2017,TR,Hatay,so2,µg/m³
0.017316982,159,121.52897,25.076199,25,9,2017,TW,臺北市,no2,ppm
32.65,20,-46.54623,-23.698671,12,9,2017,BR,São Bernardo do Campo,no2,µg/m³
25.905167,60,-71.43391,-32.76376,12,9,2017,CL,Puchuncaví,pm10,µg/m³
41.88762,21,-72.47721,-36.743904,12,9,2017,CL,Quillón,o3,µg/m³
9.3739395,33,-70.725876,-34.15282,13,10,2017,CL,Rancagua,pm25,µg/m³
74.666664,18,-4.776583,57.734455,14,10,2017,GB,Strath Vaich,o3,µg/m³
16.166666,18,-2.638139,53.54914,14,10,2017,GB,Wigan,no2,µg/m³
0.003789474,19,-71.36972,46.77417,12,9,2017,CA,QUEBEC,no2,ppm
9.27551,98,-122.69704,50.627304,12,9,2017,CA,BRITISH COLUMBIA,pm10,µg/m³
1.0213044,46,-122.023796,37.740578,12,9,2017,US,San Francisco-Oakland-Fremont,bc,µg/m³
0,22,-118.33083,37.360703,12,9,2017,US,Bishop,so2,ppm
0.04852381,21,-120.3786,37.9817,12,9,2017,US,Phoenix Lake-Cedar Ridge,o3,ppm
6.825,68,-106.577286,35.11852,12,9,2017,US,Albuquerque,pm25,µg/m³
8.33E-05,48,-108.2247,36.76955,12,9,2017,US,Farmington,so2,ppm
57.465,20,-121.5296,45.7035,12,9,2017,US,HOOD RIVER,pm25,µg/m³
0.003461539,13,-80.8683,34.1311,12,9,2017,US,Columbia,no2,ppm
0.0395,22,-110.77,39.5958,12,9,2017,US,CARBON,o3,ppm
0.12913044,23,-104.778336,41.18222,12,9,2017,US,Cheyenne,co,ppm
5.744167,24,-73.03613,-36.92333,28,9,2017,CL,Chiguayante,so2,µg/m³
51.907825,23,-72.27747,-37.023624,28,9,2017,CL,Cabrero,pm10,µg/m³
10.932763,23,4.71501,52.3275,23,9,2017,NL,Hoofddorp,pm10,µg/m³
452.27274,22,6.800642,49.306103,9,11,2017,DE,Saarland,co,µg/m³
1.9479452,73,6.8537674,51.414707,9,11,2017,DE,Nordrhein-Westfalen,so2,µg/m³
1.1262857,140,7.6568565,49.82349,9,11,2017,DE,Rheinland-Pfalz,so2,µg/m³
29.804358,140,13.528952,52.405807,9,11,2017,DE,Brandenburg,o3,µg/m³
9.333333,45,-2.657469,41.745617,8,11,2017,ES,Soria,no2,µg/m³
41.60484,124,-2.9148633,43.26513,9,11,2017,ES,Bizkaia,o3,µg/m³
61.52381,21,-4.70083,40.66472,8,11,2017,ES,Ávila,o3,µg/m³
158.5592,152,32.821465,39.938927,9,11,2017,TR,Ankara,pm10,µg/m³
2181.5789,57,32.853497,39.927513,9,11,2017,TR,Ankara,co,µg/m³
19.147367,95,29.802336,40.819134,9,11,2017,TR,Kocaeli,o3,µg/m³
21.481739,46,5.45859,51.45645,28,10,2017,NL,Eindhoven,no2,µg/m³
-999,23,4.64232,52.3705,28,10,2017,NL,Haarlem,no2,µg/m³
54.373043,23,6.60894,53.2465,28,10,2017,NL,Groningen,o3,µg/m³
5.296408,23,4.40139,51.9214,28,10,2017,NL,Schiedam,pm25,µg/m³
28.35,20,-2.452724,53.74775,31,8,2017,GB,Blackburn,no2,µg/m³
0.31578946,19,-71.7947,42.2639,30,8,2017,US,Worcester,pm25,µg/m³
17.553333,75,-71.497475,-32.791183,6,11,2017,CL,Quintero,so2,µg/m³
0.3458228,7043,34.81231,32.068073,5,11,2017,IL,גוש דן,co,ppm
3656.9355,62,77.313774,28.410122,6,11,2017,IN,Faridabad,co,µg/m³
0.029304348,23,-78.3889,40.515,28,8,2017,US,Altoona,o3,ppm
464.43625,24,-70.58813,-33.516632,26,10,2017,CL,La Florida,co,µg/m³
-90.89589,110,153.07405,-27.50786,5,9,2017,AU,South East Queensland,so2,ppm
9.141666,132,151.27232,-24.427116,5,9,2017,AU,Gladstone,pm25,µg/m³
40.908215,56,-73.11415,-36.733833,5,9,2017,CL,Talcahuano,pm10,µg/m³
51.4713,300,11.16941,50.8923,28,10,2017,DE,Thüringen,o3,µg/m³
26.074469,94,-4.071951,38.750717,28,10,2017,ES,Ciudad Real,no2,µg/m³
16.745625,16,9.475978,42.535824,28,10,2017,FR,Haute-Corse,pm10,µg/m³
75.63542,22,20.6989,41.53583,28,10,2017,MK,Mavrovo and Rostusa Municipality,o3,µg/m³
8.142858,21,-2.736665,52.22174,14,8,2017,GB,Leominster,no2,µg/m³
0.035772726,22,-109.3892,32.0092,13,8,2017,US,Sierra Vista-Douglas,o3,ppm
14.175,40,-111.88073,32.987263,13,8,2017,US,PINAL,pm10,µg/m³
17.472727,22,-122.2978,40.4531,13,8,2017,US,Redding,pm25,µg/m³
0,20,-72.9028,41.3011,13,8,2017,US,New Haven-Milford,so2,ppm
7.081188,101,-94.5237,39.06705,13,8,2017,US,Kansas City,pm25,µg/m³
0.21428572,21,-76.84619,39.143196,13,8,2017,US,HOWARD,co,ppm
0.009766667,60,-90.23959,38.65356,13,8,2017,US,St. Louis,no2,ppm
4.55E-05,44,-95.95554,41.284935,13,8,2017,US,Omaha-Council Bluffs,so2,ppm
0.030619048,21,-71.51453,43.21847,13,8,2017,US,Concord,o3,ppm
1.18E-04,68,-81.46587,41.6158,13,8,2017,US,Cleveland-Elyria-Mentor,so2,ppm
18.463636,22,-121.73137,42.190296,13,8,2017,US,Klamath Falls,pm25,µg/m³
0.34666666,15,-80.9622,34.0939,13,8,2017,US,Columbia,co,ppm
5.6318183,22,-117.985,46.318,13,8,2017,US,COLUMBIA,pm25,µg/m³
7.7078123,64,-119.766174,48.418247,13,8,2017,US,OKANOGAN,pm25,µg/m³
9.147619,42,-117.947945,48.19924,13,8,2017,US,STEVENS,pm25,µg/m³
3.1227272,22,-122.8215,47.0293,13,8,2017,US,Olympia,pm25,µg/m³
0.0019,20,-109.7897,41.7506,13,8,2017,US,SWEETWATER,no2,ppm
3.9913044,115,29.14071,40.17621,29,9,2017,TR,Bursa,so2,µg/m³
