countryCode,date,parameter,mean
MKD,2020-01-07,o3,35.376667
MKD,2020-01-08,o3,27.729582
MKD,2020-01-09,o3,21.782497
MKD,2020-01-10,o3,19.222916
MKD,2020-01-11,o3,15.012915
MKD,2020-01-12,o3,18.926247
MKD,2020-01-13,o3,18.376245
MKD,2020-01-14,o3,22.852495
MKD,2020-01-15,o3,18.824997
MKD,2020-01-16,o3,15.904581
MKD,2020-01-17,o3,12.187079
MKD,2020-01-18,o3,19.197079999999996
MKD,2020-01-19,o3,25.219166
MKD,2020-01-20,o3,35.924583
MKD,2020-01-21,o3,24.124582000000004
MKD,2020-01-22,o3,22.749998
MKD,2020-01-23,o3,24.266657
MKD,2020-01-24,o3,22.608747
MKD,2020-01-25,o3,20.526663
MKD,2020-01-26,o3,15.418748
MKD,2020-01-27,o3,35.554497
MKD,2020-01-28,o3,30.762499
MKD,2020-01-29,o3,41.837082
MKD,2020-01-30,o3,31.622913
MKD,2020-01-31,o3,34.12291
MKD,2020-02-01,o3,29.023745999999996
MKD,2020-02-02,o3,35.9475
MKD,2020-02-03,o3,40.223747
MKD,2020-02-04,o3,33.480415
MKD,2020-02-05,o3,40.539997
MKD,2020-02-06,o3,49.309994
MKD,2020-02-07,o3,40.673325
MKD,2020-02-08,o3,34.924576
MKD,2020-02-09,o3,36.47416
MKD,2020-02-10,o3,29.767077999999998
MKD,2020-02-11,o3,40.02
MKD,2020-02-12,o3,30.982725
MKD,2020-02-13,no2,18.303415
MKD,2020-02-13,o3,27.361248
MKD,2020-02-14,no2,14.434012
MKD,2020-02-14,o3,26.914165
MKD,2020-02-15,no2,9.454494
MKD,2020-02-15,o3,37.162914
MKD,2020-02-16,no2,10.518127999999999
MKD,2020-02-16,o3,28.66915
MKD,2020-02-17,no2,14.763495
MKD,2020-02-17,o3,25.854988
MKD,2020-02-18,no2,16.558489
MKD,2020-02-18,o3,26.764996
MKD,2020-02-19,no2,12.757984
MKD,2020-02-19,o3,29.615406
MKD,2020-02-20,no2,7.249634
MKD,2020-02-20,o3,33.214165
MKD,2020-02-21,no2,8.255974
MKD,2020-02-21,o3,44.175
MKD,2020-02-22,no2,7.8827286
MKD,2020-02-22,o3,37.092915
MKD,2020-02-23,no2,11.92277
MKD,2020-02-23,o3,31.786242
MKD,2020-02-24,no2,13.364821
MKD,2020-02-24,o3,27.800827
MKD,2020-02-25,no2,13.512448
MKD,2020-02-25,o3,31.377913000000003
MKD,2020-02-26,no2,8.252787
MKD,2020-02-26,o3,48.272907000000004
MKD,2020-02-27,no2,4.7005887
MKD,2020-02-27,o3,58.213737
MKD,2020-02-28,no2,7.319673
MKD,2020-02-28,o3,45.912495
MKD,2020-02-29,no2,7.8572607
MKD,2020-02-29,o3,50.360825
MKD,2020-03-01,no2,10.931962000000002
MKD,2020-03-01,o3,38.668324
MKD,2020-03-02,no2,8.9988785
MKD,2020-03-02,o3,54.393322
MKD,2020-03-03,no2,6.361094
MKD,2020-03-03,o3,54.52832399999999
MKD,2020-03-04,no2,4.2509394
MKD,2020-03-04,o3,47.632496
MKD,2020-03-05,no2,6.6340650000000005
MKD,2020-03-05,o3,34.5725
MKD,2020-03-06,no2,11.152011
MKD,2020-03-06,o3,31.81791
MKD,2020-03-07,no2,10.604648
MKD,2020-03-07,o3,38.750435
MKD,2020-03-08,no2,5.168139
MKD,2020-03-08,o3,38.728333
MKD,2020-03-09,no2,4.3130145
MKD,2020-03-09,o3,43.977497
MKD,2020-03-10,no2,4.471056
MKD,2020-03-10,o3,48.800865
MKD,2020-03-11,no2,7.490778
MKD,2020-03-11,o3,47.13083
MKD,2020-03-12,no2,10.889784000000002
MKD,2020-03-12,o3,30.044573
MKD,2020-03-13,no2,11.552712000000001
MKD,2020-03-13,o3,30.013327
MKD,2020-03-14,no2,9.166405
MKD,2020-03-14,o3,44.115414
MKD,2020-03-15,no2,3.4017855999999997
MKD,2020-03-15,o3,42.009167
MKD,2020-03-16,no2,7.855667
MKD,2020-03-16,o3,36.809998
MKD,2020-03-17,no2,9.7505455
MKD,2020-03-17,o3,35.435417
MKD,2020-03-18,no2,8.729495
MKD,2020-03-18,o3,49.319979999999994
MKD,2020-03-19,no2,9.709561999999998
MKD,2020-03-19,o3,45.83666
MKD,2020-03-20,no2,11.124156000000001
MKD,2020-03-20,o3,42.415813
MKD,2020-03-21,no2,9.306075
MKD,2020-03-21,o3,45.05416
MKD,2020-03-22,no2,4.6556225
MKD,2020-03-22,o3,48.787074999999994
MKD,2020-03-23,no2,2.345626
MKD,2020-03-23,o3,41.90923000000001
MKD,2020-03-24,no2,3.5171833
MKD,2020-03-24,o3,49.769585
MKD,2020-03-25,no2,4.409311
MKD,2020-03-25,o3,43.474583
MKD,2020-03-26,no2,6.34637
MKD,2020-03-26,o3,36.61375
MKD,2020-03-27,no2,6.583926
MKD,2020-03-27,o3,33.732082
MKD,2020-03-28,no2,4.9250126
MKD,2020-03-28,o3,32.872913
MKD,2020-03-29,no2,3.8104475
MKD,2020-03-29,o3,46.12408400000001
MKD,2020-03-30,no2,8.038314
MKD,2020-03-30,o3,43.890415
MKD,2020-03-31,no2,6.799595000000001
MKD,2020-03-31,o3,47.315825999999994
MKD,2020-04-01,no2,5.630916
MKD,2020-04-01,o3,42.520832
MKD,2020-04-02,no2,7.661882000000001
MKD,2020-04-02,o3,48.725822
MKD,2020-04-03,no2,14.424478
MKD,2020-04-03,o3,44.98332
MKD,2020-04-04,no2,9.480759
MKD,2020-04-04,o3,38.54708
MKD,2020-04-05,no2,3.3476715
MKD,2020-04-05,o3,54.245407
MKD,2020-04-06,no2,6.7872615
MKD,2020-04-06,o3,55.82915500000001
MKD,2020-04-07,no2,6.320505999999999
MKD,2020-04-07,o3,55.32082400000001
MKD,2020-04-08,no2,5.809184
MKD,2020-04-08,o3,38.177914
MKD,2020-04-09,no2,6.1354747
MKD,2020-04-09,o3,28.272076
MKD,2020-04-10,no2,7.875562
MKD,2020-04-10,o3,31.879154
MKD,2020-04-11,no2,4.2720313
MKD,2020-04-11,o3,33.37791
MKD,2020-04-12,no2,3.778615
MKD,2020-04-12,o3,35.23541
MKD,2020-04-13,no2,6.8103375
MKD,2020-04-13,o3,36.570408
MKD,2020-04-14,no2,7.0204425
MKD,2020-04-14,o3,48.927055
MKD,2020-04-15,no2,2.8805180000000004
MKD,2020-04-15,o3,54.948746
MKD,2020-04-16,no2,6.300609
MKD,2020-04-16,o3,50.291233
MKD,2020-04-17,no2,7.1740375
MKD,2020-04-17,o3,42.687077
MKD,2020-04-18,no2,3.6839101
MKD,2020-04-18,o3,51.58583
MKD,2020-04-19,no2,2.6887223999999996
MKD,2020-04-19,o3,55.767483
MKD,2020-04-20,no2,2.6847951
MKD,2020-04-20,o3,55.363895
MKD,2020-04-21,no2,4.2406135
MKD,2020-04-21,o3,52.206950000000006
MKD,2020-04-22,no2,4.4120984
MKD,2020-04-22,o3,43.41045
MKD,2020-04-23,no2,5.351817
MKD,2020-04-23,o3,51.233994
MKD,2020-04-26,no2,2.6426208
MKD,2020-04-26,o3,73.84925
MKD,2020-04-27,no2,6.3953953
MKD,2020-04-27,o3,59.939438
MKD,2020-04-28,no2,6.1110415
MKD,2020-04-28,o3,53.73499
MKD,2020-04-29,no2,5.7664075
MKD,2020-04-29,o3,52.92125
MKD,2020-04-30,no2,3.2244248
MKD,2020-04-30,o3,59.642273
MKD,2020-05-01,no2,3.0587273000000006
MKD,2020-05-01,o3,59.21379499999999
MKD,2020-05-02,no2,6.1324
MKD,2020-05-02,o3,44.7909
MKD,2020-05-03,no2,1.91764
MKD,2020-05-03,o3,56.22079999999999
MKD,2020-05-04,no2,2.564857
MKD,2020-05-04,o3,64.9994
MKD,2020-05-05,no2,5.8242226
MKD,2020-05-05,o3,60.38443
MKD,2020-05-06,no2,6.382581999999999
MKD,2020-05-06,o3,48.449303
MKD,2020-05-07,no2,4.048695
MKD,2020-05-07,o3,53.05722000000001
MKD,2020-05-08,no2,5.992091000000001
MKD,2020-05-08,o3,55.76832
MKD,2020-05-09,no2,5.166546300000001
MKD,2020-05-09,o3,60.16339
MKD,2020-05-10,no2,5.2674427
MKD,2020-05-10,o3,56.499557
MKD,2020-05-11,no2,6.416006000000001
MKD,2020-05-11,o3,53.883743
MKD,2020-05-16,no2,8.750043
MKD,2020-05-16,o3,48.617634
MKD,2020-05-17,no2,5.862505
MKD,2020-05-17,o3,51.57935
MKD,2020-05-18,no2,6.5300736
MKD,2020-05-18,o3,48.436104
MKD,2020-05-19,no2,6.5576634
MKD,2020-05-19,o3,57.909443
MKD,2020-05-20,no2,5.429767
MKD,2020-05-20,o3,56.508743
MNG,2017-01-01,no2,70.53516
MNG,2017-01-01,o3,11.369231
MNG,2017-01-01,pm25,109.49103500000001
MNG,2017-01-02,no2,89.07185
MNG,2017-01-02,o3,8.699752
MNG,2017-01-02,pm25,190.18
MNG,2017-01-03,o3,4.604966
MNG,2017-01-03,pm25,385.36935
MNG,2017-01-04,no2,81.29657
MNG,2017-01-04,o3,7.6625
MNG,2017-01-04,pm25,202.43481
MNG,2017-01-05,no2,86.73692
MNG,2017-01-05,o3,8.593221
MNG,2017-01-05,pm25,228.76071
MNG,2017-01-06,no2,98.93114
MNG,2017-01-06,o3,5.56875
MNG,2017-01-06,pm25,281.97177
MNG,2017-01-07,no2,88.684555
MNG,2017-01-07,o3,8.271967
MNG,2017-01-07,pm25,198.8449
MNG,2017-01-08,no2,62.687332
MNG,2017-01-08,o3,13.276536
MNG,2017-01-08,pm25,157.37915
MNG,2017-01-09,no2,61.58244700000001
MNG,2017-01-09,o3,13.458563999999999
MNG,2017-01-09,pm25,159.14073
MNG,2017-01-10,no2,80
MNG,2017-01-10,o3,8.620254
MNG,2017-01-10,pm25,254.71883999999997
MNG,2017-01-11,no2,83.345795
MNG,2017-01-11,o3,8.064267
MNG,2017-01-11,pm25,292.4818
MNG,2017-01-12,no2,84.60425
MNG,2017-01-12,o3,8.472814
MNG,2017-01-12,pm25,286.2703
MNG,2017-01-13,no2,60.173912
MNG,2017-01-13,o3,11.964583
MNG,2017-01-13,pm25,168.5738
MNG,2017-01-14,no2,42.206295
MNG,2017-01-14,o3,26.20545
MNG,2017-01-14,pm25,97.82009
MNG,2017-01-15,no2,51.37979
MNG,2017-01-15,o3,17.5625
MNG,2017-01-15,pm25,140.67572
MNG,2017-01-16,no2,65.51742
MNG,2017-01-16,o3,7.610417
MNG,2017-01-16,pm25,191.20135
MNG,2017-01-17,no2,83.145454
MNG,2017-01-17,o3,6.831897
MNG,2017-01-17,pm25,243.14429
MNG,2017-01-18,no2,83.91058
MNG,2017-01-18,o3,7.3145833
MNG,2017-01-18,pm25,262.72015
MNG,2017-01-19,no2,84.40896
MNG,2017-01-19,o3,8.308333
MNG,2017-01-19,pm25,258.20145
MNG,2017-01-20,no2,77.18806
MNG,2017-01-20,o3,10.872651
MNG,2017-01-20,pm25,184.62027
MNG,2017-01-21,no2,82.38644
MNG,2017-01-21,o3,11.3927765
MNG,2017-01-21,pm25,192.09824
MNG,2017-01-22,no2,77.666664
MNG,2017-01-22,o3,10.712042
MNG,2017-01-22,pm25,218.53067000000001
MNG,2017-01-23,no2,74.62316
MNG,2017-01-23,o3,12.447059
MNG,2017-01-23,pm25,185.74556
MNG,2017-01-24,no2,73.262764
MNG,2017-01-24,o3,12.5926895
MNG,2017-01-24,pm25,168.2509
MNG,2017-01-25,no2,80.17884
MNG,2017-01-25,o3,9.524305
MNG,2017-01-25,pm25,117.90518
MNG,2017-01-26,no2,77.362144
MNG,2017-01-26,o3,12.901685999999998
MNG,2017-01-26,pm25,125.81199999999998
MNG,2017-01-27,no2,100.37931
MNG,2017-01-27,o3,9.207792
MNG,2017-01-27,pm25,221.45044
MNG,2017-01-28,no2,26.059130000000003
MNG,2017-01-28,o3,36.225
MNG,2017-01-28,pm25,35.88684
MNG,2017-01-29,no2,45.389755
MNG,2017-01-29,o3,19.11111
MNG,2017-01-29,pm25,173.50429
MNG,2017-01-30,no2,73.185715
MNG,2017-01-30,o3,14.767262999999998
MNG,2017-01-30,pm25,212.49591000000004
MNG,2017-01-31,no2,92.86322
MNG,2017-01-31,o3,8.985075
MNG,2017-01-31,pm25,276.8442
MNG,2017-02-01,no2,94.67218
MNG,2017-02-01,o3,9.3052635
MNG,2017-02-01,pm25,249.83556
MNG,2017-02-02,no2,82.936134
MNG,2017-02-02,o3,13.458979999999999
MNG,2017-02-02,pm25,184.82057
MNG,2017-02-03,no2,94.73162
MNG,2017-02-03,o3,9.783715
MNG,2017-02-03,pm25,207.08912999999998
MNG,2017-02-04,no2,101.34676
MNG,2017-02-04,o3,9.188976
MNG,2017-02-04,pm25,235.9117
MNG,2017-02-05,no2,82.514435
MNG,2017-02-05,o3,17.930521
MNG,2017-02-05,pm25,156.20561
MNG,2017-02-06,no2,69.61539
MNG,2017-02-06,o3,26.625
MNG,2017-02-06,pm25,72.832596
MNG,2017-02-07,no2,58.80960000000001
MNG,2017-02-07,o3,30.25057
MNG,2017-02-07,pm25,78.691124
MNG,2017-02-08,no2,79.8244
MNG,2017-02-08,o3,14.410417
MNG,2017-02-08,pm25,189.38223
MNG,2017-02-09,no2,88.42857
MNG,2017-02-09,o3,10.793982
MNG,2017-02-09,pm25,208.21562000000003
MNG,2017-02-10,no2,81.701805
MNG,2017-02-10,o3,13.385593
MNG,2017-02-10,pm25,162.88184
MNG,2017-02-11,no2,77.737236
MNG,2017-02-11,o3,15.090527
MNG,2017-02-11,pm25,142.04944
MNG,2017-02-12,no2,90.37154
MNG,2017-02-12,o3,7.151428700000001
MNG,2017-02-12,pm25,182.41316
MNG,2017-02-13,no2,75.695656
MNG,2017-02-13,o3,16.462337
MNG,2017-02-13,pm25,84.66618
MNG,2017-02-14,no2,87.422554
MNG,2017-02-14,o3,10.666667
MNG,2017-02-14,pm25,153.90662
MNG,2017-02-15,no2,45.05642
MNG,2017-02-15,o3,39.426968
MNG,2017-02-15,pm25,16.864975
MNG,2017-02-16,no2,63.210133000000006
MNG,2017-02-16,o3,29.367188
MNG,2017-02-16,pm25,51.59210600000001
MNG,2017-02-17,no2,76.833084
MNG,2017-02-17,o3,19.419271
MNG,2017-02-17,pm25,82.11404
MNG,2017-02-18,no2,62.001488
MNG,2017-02-18,o3,30.471354
MNG,2017-02-18,pm25,39.800438
MNG,2017-02-19,no2,40.74405
MNG,2017-02-19,o3,50.151043
MNG,2017-02-20,no2,66.68121
MNG,2017-02-20,o3,25.50909
MNG,2017-02-20,pm25,39.002518
MNG,2017-02-21,no2,66.625
MNG,2017-02-21,o3,27.201754
MNG,2017-02-21,pm25,22.00244
MNG,2017-02-22,no2,70.87108
MNG,2017-02-22,o3,28.927083999999997
MNG,2017-02-22,pm25,41.67033
MNG,2017-02-23,no2,76.11847
MNG,2017-02-23,o3,22.240837
MNG,2017-02-23,pm25,54.614535999999994
MNG,2017-02-24,no2,80.47954
MNG,2017-02-24,o3,19.340967
MNG,2017-02-24,pm25,93.20309
MNG,2017-02-25,no2,79.07452
MNG,2017-02-25,o3,17.304546
MNG,2017-02-25,pm25,100.843956
MNG,2017-02-26,no2,70.050674
MNG,2017-02-26,o3,19.84375
MNG,2017-02-26,pm25,55.25055
MNG,2017-02-27,no2,66.88293
MNG,2017-02-27,o3,21.395454
MNG,2017-02-27,pm25,37.045456
MNG,2017-02-28,no2,49.38255
MNG,2017-02-28,o3,38.98829
MNG,2017-03-01,no2,66.7584
MNG,2017-03-01,o3,25.506607
MNG,2017-03-01,pm25,20.937645
MNG,2017-03-02,no2,68.35672
MNG,2017-03-02,o3,19.093946
MNG,2017-03-02,pm25,33.252193
MNG,2017-03-03,no2,55.704918
MNG,2017-03-03,o3,27.291666
MNG,2017-03-03,pm25,4.5548244
MNG,2017-03-04,no2,37.688526
MNG,2017-03-04,o3,45.370834
MNG,2017-03-05,no2,43.170017
MNG,2017-03-05,o3,39.574562
MNG,2017-03-06,no2,35.564373
MNG,2017-03-06,o3,43.32914
MNG,2017-03-07,no2,54.442944
MNG,2017-03-07,o3,31.339622
MNG,2017-03-08,no2,62.87332
MNG,2017-03-08,o3,22.2375
MNG,2017-03-08,pm25,28.311403
MNG,2017-03-09,no2,67.31148
MNG,2017-03-09,o3,23.029167
MNG,2017-03-09,pm25,28.371937
MNG,2017-03-10,no2,59.13280000000001
MNG,2017-03-10,o3,30.257322
MNG,2017-03-10,pm25,6.1710525
MNG,2017-03-11,no2,53.28059
MNG,2017-03-11,o3,42.593666
MNG,2017-03-12,no2,66.92887
MNG,2017-03-12,o3,27.804178
MNG,2017-03-12,pm25,9.015385
MNG,2017-03-13,no2,66.63419
MNG,2017-03-13,o3,24.203836
MNG,2017-03-13,pm25,11.470862
MNG,2017-03-14,no2,65.180534
MNG,2017-03-14,o3,23.602222
MNG,2017-03-14,pm25,10.038265
MNG,2017-03-15,no2,58.769714
MNG,2017-03-15,o3,28.322800000000004
MNG,2017-03-16,no2,53.917933999999995
MNG,2017-03-16,o3,31.321354
MNG,2017-03-17,no2,48.05295
MNG,2017-03-17,o3,42.97679
MNG,2017-03-18,no2,47.124252
MNG,2017-03-18,o3,37.881
MNG,2017-03-19,no2,50.29359
MNG,2017-03-19,o3,36.741665
MNG,2017-03-20,no2,53.090908
MNG,2017-03-20,o3,32.80625
MNG,2017-03-21,no2,48.37143
MNG,2017-03-21,o3,37.561844
MNG,2017-03-22,no2,47.410866
MNG,2017-03-22,o3,44.79345
MNG,2017-03-23,no2,40.51742
MNG,2017-03-23,o3,59.693718000000004
MNG,2017-03-24,no2,38.983498
MNG,2017-03-24,o3,60.098557
MNG,2017-03-25,no2,53.65377000000001
MNG,2017-03-25,o3,36.708935
MNG,2017-03-26,no2,55.620895
MNG,2017-03-26,o3,35.175365
MNG,2017-03-27,no2,53.438152
MNG,2017-03-27,o3,38.289585
MNG,2017-03-28,no2,61.38088
MNG,2017-03-28,o3,30.224945000000005
MNG,2017-03-29,no2,42.392
MNG,2017-03-29,o3,43.940094
MNG,2017-03-30,no2,59.31389999999999
MNG,2017-03-30,o3,34.52401
MNG,2017-03-31,no2,60.77237999999999
MNG,2017-03-31,o3,29.71941
MNG,2017-04-01,no2,58.293495
MNG,2017-04-01,o3,28.946807999999997
MNG,2017-04-02,no2,49.484352
MNG,2017-04-02,o3,37.827084
MNG,2017-04-03,no2,56.97121
MNG,2017-04-03,o3,32.057568
MNG,2017-04-04,no2,54.585106
MNG,2017-04-04,o3,30.108742
MNG,2017-04-05,no2,40.190548
MNG,2017-04-05,o3,39.87983
MNG,2017-04-06,no2,48.46586
MNG,2017-04-06,o3,36.67094
MNG,2017-04-07,no2,38.683735
MNG,2017-04-07,o3,48.86373
MNG,2017-04-08,no2,50.395523
MNG,2017-04-08,o3,33.16875
MNG,2017-04-09,no2,46.65919
MNG,2017-04-09,o3,36.470833
MNG,2017-04-10,no2,31.477612
MNG,2017-04-10,o3,55.545834
MNG,2017-04-11,no2,47.61515
MNG,2017-04-11,o3,37.983086
MNG,2017-04-12,no2,55.482037
MNG,2017-04-12,o3,33.204594
MNG,2017-04-13,no2,56.828483999999996
MNG,2017-04-13,o3,32.632034
MNG,2017-04-14,no2,60.72778
MNG,2017-04-14,o3,23.142857
MNG,2017-04-15,no2,53.6942
MNG,2017-04-15,o3,37.203705
MNG,2017-04-16,no2,41.96173
MNG,2017-04-16,o3,33.559612
MNG,2017-04-17,no2,42.20496
MNG,2017-04-17,o3,47.874397
MNG,2017-04-18,no2,41.916805
MNG,2017-04-18,o3,70.40048
MNG,2017-04-19,no2,32.58521
MNG,2017-04-20,no2,43.691246
MNG,2017-04-21,no2,46.82879
MNG,2017-04-22,no2,32.040688
MNG,2017-04-22,o3,68.6327
MNG,2017-04-22,pm25,27.319149
MNG,2017-04-23,no2,28.894245
MNG,2017-04-23,o3,61.994793
MNG,2017-04-23,pm25,25.88084
MNG,2017-04-24,no2,37.69851
MNG,2017-04-24,o3,49.10966
MNG,2017-04-24,pm25,29.432018
MNG,2017-04-25,no2,46.132133
MNG,2017-04-25,o3,47.201572
MNG,2017-04-25,pm25,32.906666
MNG,2017-04-26,no2,44.606556
MNG,2017-04-26,o3,49.939026
MNG,2017-04-26,pm25,31.122807
MNG,2017-04-27,no2,49.528072
MNG,2017-04-27,o3,39.474358
MNG,2017-04-27,pm25,43.283783
MNG,2017-04-28,no2,53.07623300000001
MNG,2017-04-28,o3,38.546024
MNG,2017-04-28,pm25,42.804825
MNG,2017-04-29,no2,45.657658
MNG,2017-04-29,o3,47.735294
MNG,2017-04-29,pm25,51.464912000000005
MNG,2017-04-30,no2,46.15246
MNG,2017-04-30,o3,46.12695
MNG,2017-04-30,pm25,52.86353
MNG,2017-05-01,no2,43.546513
MNG,2017-05-01,o3,43.756382
MNG,2017-05-01,pm25,49.664104
MNG,2017-05-02,no2,38.73985
MNG,2017-05-02,o3,49.84067
MNG,2017-05-02,pm25,30.927313000000005
MNG,2017-05-03,no2,30.50883
MNG,2017-05-03,o3,44.62963
MNG,2017-05-03,pm25,14.470589
MNG,2017-05-04,no2,26.440601
MNG,2017-05-04,o3,52.08
MNG,2017-05-04,pm25,20.588888
MNG,2017-05-05,no2,37.73693
MNG,2017-05-05,o3,41.90676
MNG,2017-05-05,pm25,27.010471
MNG,2017-05-06,no2,44.13483
MNG,2017-05-06,o3,42.350918
MNG,2017-05-06,pm25,31.89781
MNG,2017-05-07,no2,44.65872
MNG,2017-05-07,o3,46.2
MNG,2017-05-07,pm25,28.894737000000003
MNG,2017-05-08,no2,41.6548
MNG,2017-05-08,o3,46.448803
MNG,2017-05-08,pm25,33.30238
MNG,2017-05-09,no2,31.188509000000003
MNG,2017-05-09,o3,58.70170999999999
MNG,2017-05-09,pm25,20.531507
MNG,2017-05-10,no2,36.617424
MNG,2017-05-10,o3,48.430378
MNG,2017-05-10,pm25,24.651596
MNG,2017-05-11,no2,22.235888
MNG,2017-05-11,o3,61.47311799999999
MNG,2017-05-11,pm25,10.819588
MNG,2017-05-12,no2,27.15748
MNG,2017-05-12,o3,61.66142000000001
MNG,2017-05-12,pm25,14.130653
MNG,2017-05-13,no2,34.546535
MNG,2017-05-13,o3,51.33421
MNG,2017-05-13,pm25,19.14653
MNG,2017-05-14,no2,36.40596
MNG,2017-05-14,o3,54.185463
MNG,2017-05-14,pm25,20.888338
MNG,2017-05-15,no2,43.157448
MNG,2017-05-15,o3,35.129414
MNG,2017-05-15,pm25,34.40942
MNG,2017-05-16,no2,47.210205
MNG,2017-05-16,o3,43.396286
MNG,2017-05-16,pm25,23.2
MNG,2017-05-17,no2,54.70384
MNG,2017-05-17,o3,47.13486
MNG,2017-05-17,pm25,33
MNG,2017-05-18,no2,37.28322
MNG,2017-05-18,o3,51.669064
MNG,2017-05-18,pm25,27.004878999999995
MNG,2017-05-19,no2,32.46714
MNG,2017-05-19,o3,59.55314
MNG,2017-05-19,pm25,20.97555
MNG,2017-05-20,no2,32.07647
MNG,2017-05-20,o3,48.405262
MNG,2017-05-20,pm25,15.248082
MNG,2017-05-21,no2,39.520493
MNG,2017-05-21,o3,49.021797
MNG,2017-05-21,pm25,19.423592
MNG,2017-05-22,no2,41.572018
MNG,2017-05-22,o3,47.936638
MNG,2017-05-22,pm25,22.929134
MNG,2017-05-23,no2,43.182014
MNG,2017-05-23,o3,57.623493
MNG,2017-05-23,pm25,18.87218
MNG,2017-05-24,no2,44.43558
MNG,2017-05-24,o3,56.18289
MNG,2017-05-24,pm25,21.80147
MNG,2017-05-25,no2,49.09607
MNG,2017-05-25,o3,55.22186700000001
MNG,2017-05-25,pm25,22.862904
MNG,2017-05-26,no2,49.331
MNG,2017-05-26,o3,56.733109999999996
MNG,2017-05-26,pm25,27.908848000000003
MNG,2017-05-27,no2,31.365854000000002
MNG,2017-05-27,o3,70.53894
MNG,2017-05-27,pm25,21.359493
MNG,2017-05-28,no2,34.204792
MNG,2017-05-28,o3,72.397514
MNG,2017-05-28,pm25,16.5025
MNG,2017-05-29,no2,40.76535
MNG,2017-05-29,o3,65.871475
MNG,2017-05-29,pm25,24.482052
MNG,2017-05-30,no2,41.037125
MNG,2017-05-30,o3,68.78619
MNG,2017-05-30,pm25,25.075916
MNG,2017-05-31,no2,37.734833
MNG,2017-05-31,o3,62.401897
MNG,2017-05-31,pm25,23.250647
MNG,2017-06-01,no2,30.381974999999997
MNG,2017-06-01,o3,65.258255
MNG,2017-06-01,pm25,18.8225
MNG,2017-06-02,no2,33.712185
MNG,2017-06-02,o3,61.970238
MNG,2017-06-02,pm25,16.773722
MNG,2017-06-03,no2,37.139954
MNG,2017-06-03,o3,61.74183
MNG,2017-06-03,pm25,20.039164
MNG,2017-06-04,no2,31.77647
MNG,2017-06-04,o3,68.638885
MNG,2017-06-04,pm25,19.372612
MNG,2017-06-05,no2,37.648
MNG,2017-06-05,o3,60.974109999999996
MNG,2017-06-05,pm25,24.14516
MNG,2017-06-06,no2,33.612614
MNG,2017-06-06,o3,60.011449999999996
MNG,2017-06-06,pm25,20.635855
MNG,2017-06-07,no2,43.318584
MNG,2017-06-07,o3,53.84586300000001
MNG,2017-06-07,pm25,16.848484
MNG,2017-06-08,no2,40.664772
MNG,2017-06-08,o3,56.889763
MNG,2017-06-08,pm25,16.69253
MNG,2017-06-09,no2,39.719627
MNG,2017-06-09,o3,63.81944300000001
MNG,2017-06-09,pm25,21.527065
MNG,2017-06-10,no2,31.205128
MNG,2017-06-10,pm25,17.58757
MNG,2017-06-11,no2,37.08061
MNG,2017-06-11,o3,63.59394
MNG,2017-06-11,pm25,31.22507
MNG,2017-06-12,no2,38.92842
MNG,2017-06-12,o3,58.404984000000006
MNG,2017-06-12,pm25,20.663742
MNG,2017-06-13,no2,34.44558
MNG,2017-06-13,o3,68.69957
MNG,2017-06-13,pm25,20.290195
MNG,2017-06-14,no2,28.454828000000003
MNG,2017-06-14,pm25,34.4771
MNG,2017-06-15,no2,34.332047
MNG,2017-06-15,o3,72.42453
MNG,2017-06-15,pm25,24.890856
MNG,2017-06-16,no2,33.614544
MNG,2017-06-16,o3,72.18318
MNG,2017-06-16,pm25,19.036312
MNG,2017-06-17,no2,25.518183
MNG,2017-06-17,o3,69.41298
MNG,2017-06-17,pm25,18.269663
MNG,2017-06-18,no2,31.716417
MNG,2017-06-18,o3,56.506023
MNG,2017-06-18,pm25,30.891062
MNG,2017-06-19,no2,37.01593
MNG,2017-06-19,o3,55.246334000000004
MNG,2017-06-19,pm25,27.964769999999998
MNG,2017-06-20,no2,49.186916
MNG,2017-06-20,o3,39.65019
MNG,2017-06-21,no2,39.990078
MNG,2017-06-21,o3,45.060898
MNG,2017-06-22,no2,39.850487
MNG,2017-06-22,o3,49.63989
MNG,2017-06-23,no2,42.97456
MNG,2017-06-23,o3,45.733917
MNG,2017-06-24,no2,43.517483
MNG,2017-06-24,o3,51.450134
MNG,2017-06-24,pm25,25.751445999999998
MNG,2017-06-25,no2,41.322224
MNG,2017-06-25,o3,55.29745
MNG,2017-06-25,pm25,33.419445
MNG,2017-06-26,no2,40.589836
MNG,2017-06-26,o3,52.69318
MNG,2017-06-26,pm25,32.867977
MNG,2017-06-27,no2,36.978928
MNG,2017-06-27,o3,61.53891999999999
MNG,2017-06-27,pm25,35.037792
MNG,2017-06-28,no2,32.3
MNG,2017-06-28,o3,62.731777
MNG,2017-06-28,pm25,56.842857
MNG,2017-06-29,no2,27.803358
MNG,2017-06-29,o3,61.79927
MNG,2017-06-29,pm25,17.906574
MNG,2017-06-30,no2,27.094421000000004
MNG,2017-06-30,o3,73.73913
MNG,2017-06-30,pm25,23.5
MNG,2017-07-01,no2,16.092392
MNG,2017-07-01,pm25,9.748092
MNG,2017-07-02,no2,20.547619
MNG,2017-07-03,no2,17.736841
