system:index,city_id,countryCode,date,downward_shortwave_radiation_flux,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,total_cloud_cover_entire_atmosphere,total_precipitation_surface,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,.geo
2017010100F001_000000000000000003a2,347,IND,2017-01-01T00:00:00,193.4782609,15.16521769,38.99130506,0.005282609,19.46564437,0,0,-0.319130432,0.299565215,
2017010100F001_000000000000000003a6,351,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_000000000000000003ad,358,IND,2017-01-01T00:00:00,199.1304348,11.90869568,37.68260906,0.005353478,19.70477613,0,0,1.240869524,-1.317826066,
2017010100F001_000000000000000003af,360,IND,2017-01-01T00:00:00,155.2173913,16.80434816,65.63043594,0.007247826,15.7421668,0,0,-2.397826034,0.459565209,
2017010100F001_000000000000000003c0,377,IND,2017-01-01T00:00:00,200.4347826,17.26086973,44.33478306,0.006673043,21.0547756,0,0,-0.709999977,-0.733043462,
2017010100F001_000000000000000003c3,380,IND,2017-01-01T00:00:00,196.9565217,13.48260892,39.03043548,0.005589565,19.82173276,0,0,0.88782607,-0.831304343,
2017010100F001_000000000000000003c9,386,IND,2017-01-01T00:00:00,245.2173913,24.30869592,63.71304421,0.013189565,26.17695074,46.60869565,0,0.703913012,-0.400434786,
2017010100F001_000000000000000003cd,390,IND,2017-01-01T00:00:00,245.2173913,24.30869592,63.71304421,0.013189565,26.17695074,46.60869565,0,0.703913012,-0.400434786,
2017010100F001_000000000000000003dc,405,IND,2017-01-01T00:00:00,152.6086957,17.63043511,64.83043621,0.007286522,16.10869088,0,0,-2.363043443,0.263913032,
2017010100F001_000000000000000003df,408,IND,2017-01-01T00:00:00,152.6086957,18.12608735,59.40869671,0.007011304,16.99477539,0,0,-2.518260816,0.486521729,
2017010100F001_000000000000000003f8,433,IND,2017-01-01T00:00:00,198.2608696,11.44347854,28.65652225,0.004556087,21.88303727,0,0,0.460434779,-1.6517391,
2017010100F001_000000000000000003f9,434,IND,2017-01-01T00:00:00,198.2608696,11.44347854,28.65652225,0.004556087,21.88303727,0,0,0.460434779,-1.6517391,
2017010100F001_000000000000000003fb,436,IND,2017-01-01T00:00:00,212.173913,13.34347833,35.49565278,0.005510435,21.43303568,0,0,0.080434778,-0.377391293,
2017010100F001_000000000000000003fe,439,IND,2017-01-01T00:00:00,149.5652174,18.35652202,60.49130531,0.007123913,16.71477528,0,0,-2.580434696,0.350869556,
2017010100F001_000000000000000003ff,440,IND,2017-01-01T00:00:00,188.6956522,18.33913069,49.67391429,0.007012608,19.93173404,2.260869565,0.053043479,-2.213913008,0.261739118,
2017010100F001_00000000000000000413,460,IND,2017-01-01T00:00:00,146.5217391,18.83913082,58.39130551,0.006915652,16.78042921,0,0,-2.650869478,0.674347805,
2017010100F001_00000000000000000414,461,IND,2017-01-01T00:00:00,256.0869565,14.05217415,63.26087064,0.009364348,19.94651118,2.913043478,0,-2.496086898,1.199130411,
2017010100F001_00000000000000000415,462,IND,2017-01-01T00:00:00,244.3478261,22.86956542,62.20000109,0.011066521,23.76173122,82.43478261,0,-0.726521717,-0.463913038,
2017010100F001_00000000000000000416,463,IND,2017-01-01T00:00:00,199.1304348,11.90869568,37.68260906,0.005353478,19.70477613,0,0,1.240869524,-1.317826066,
2017010100F001_0000000000000000041f,472,IND,2017-01-01T00:00:00,149.5652174,18.35652202,60.49130531,0.007123913,16.71477528,0,0,-2.580434696,0.350869556,
2017010100F001_0000000000000000042e,487,IND,2017-01-01T00:00:00,151.7391304,17.71304388,63.22608881,0.007283043,16.38477544,0,0,-2.574782537,0.539999994,
2017010100F001_0000000000000000042f,488,IND,2017-01-01T00:00:00,151.7391304,17.71304388,63.22608881,0.007283043,16.38477544,0,0,-2.574782537,0.539999994,
2017010100F001_00000000000000000430,489,IND,2017-01-01T00:00:00,181.3043478,20.14347889,55.47826186,0.006866087,18.22043032,11.2173913,0,-1.686086909,-0.017826088,
2017010100F001_00000000000000000431,490,IND,2017-01-01T00:00:00,226.5217391,24.17826138,74.31304451,0.01161,21.89521113,0,0,-1.256521719,-0.712608679,
2017010100F001_00000000000000000433,492,IND,2017-01-01T00:00:00,168.2608696,17.08260901,55.20434885,0.006230869,16.16999538,0,0,-2.279565166,-0.59521737,
2017010100F001_00000000000000000439,498,IND,2017-01-01T00:00:00,182.173913,18.92173941,55.10434856,0.007501304,19.35912741,0,0,-1.898695605,-0.046956527,
2017010100F001_0000000000000000043a,499,IND,2017-01-01T00:00:00,206.9565217,18.71304396,49.31304401,0.008016522,22.99477008,0,0,0.101304343,-0.275652168,
2017010100F001_0000000000000000043d,502,IND,2017-01-01T00:00:00,147.3913043,18.71739155,55.61739217,0.006656522,16.84303668,0,0,-2.712173861,0.345217376,
2017010100F001_00000000000000000455,526,IND,2017-01-01T00:00:00,152.173913,17.97391319,59.68695798,0.007076087,16.99042863,0,0,-2.643478217,0.555652158,
2017010100F001_0000000000000000045a,531,IND,2017-01-01T00:00:00,206.0869565,17.36086986,45.45652265,0.007324348,22.2639046,0,0,-0.328260856,-1.352173875,
2017010100F001_0000000000000000045b,532,IND,2017-01-01T00:00:00,156.5217391,17.51739166,56.83043604,0.006827391,17.2639046,0,0,-2.49739125,0.176956519,
2017010100F001_0000000000000000045c,533,IND,2017-01-01T00:00:00,146.9565217,18.80869592,60.46956651,0.007118261,16.74391028,0,0,-2.607391243,0.73434782,
2017010100F001_00000000000000000463,540,IND,2017-01-01T00:00:00,243.4782609,14.8869568,43.78260936,0.007316087,22.02477682,2.913043478,0,-2.304347773,0.258695647,
2017010100F001_0000000000000000046b,548,IND,2017-01-01T00:00:00,228.2608696,16.20869595,49.4217395,0.008183043,22.12086474,0,0,-1.478260828,1.59739128,
2017010100F001_00000000000000000477,560,IND,2017-01-01T00:00:00,210.4347826,17.98260904,42.8652182,0.007228695,22.88434156,0,0,-0.235652162,0.566956505,
2017010100F001_00000000000000000478,561,IND,2017-01-01T00:00:00,206.0869565,17.36086986,45.45652265,0.007324348,22.2639046,0,0,-0.328260856,-1.352173875,
2017010100F001_0000000000000000047b,564,IND,2017-01-01T00:00:00,200.8695652,12.11304358,35.00000075,0.005261739,19.96825429,0,0,0.997826063,-1.393043449,
2017010100F001_0000000000000000048b,580,IND,2017-01-01T00:00:00,170.8695652,14.34347849,59.01304544,0.006631739,16.04868801,0,0,-2.373912988,-0.499565202,
2017010100F001_0000000000000000048e,583,IND,2017-01-01T00:00:00,147.826087,16.62608731,40.40000061,0.004627391,16.01868923,0,0.00826087,-2.11347821,-0.02521739,
2017010100F001_00000000000000000492,1162,IND,2017-01-01T00:00:00,209.5652174,17.52608739,43.65652242,0.007543913,24.6682519,0,0,0.426521735,-0.547391292,
2017010100F001_00000000000000000493,1163,IND,2017-01-01T00:00:00,155.2173913,16.80434816,65.63043594,0.007247826,15.7421668,0,0,-2.397826034,0.459565209,
2017010100F001_00000000000000000494,1164,IND,2017-01-01T00:00:00,260,26.0565222,61.7739145,0.013652174,26.92782115,22.04347826,0,0.773913042,-0.426956507,
2017010100F001_0000000000000000049b,1171,IND,2017-01-01T00:00:00,247.826087,17.31304376,75.41304464,0.010767391,19.48303674,16.04347826,0,-1.660434732,-0.599130424,
2017010100F001_0000000000000000049c,1172,IND,2017-01-01T00:00:00,209.5652174,17.52608739,43.65652242,0.007543913,24.6682519,0,0,0.426521735,-0.547391292,
2017010100F001_000000000000000004a2,1177,IND,2017-01-01T00:00:00,152.6086957,18.12608735,59.40869671,0.007011304,16.99477539,0,0,-2.518260816,0.486521729,
2017010100F001_000000000000000004b2,1193,IND,2017-01-01T00:00:00,196.5217391,9.617391462,26.42173962,0.003741304,19.92825238,0,0,0.201304337,-2.633043403,
2017010100F001_000000000000000004b4,1195,IND,2017-01-01T00:00:00,196.0869565,12.13043499,37.66521786,0.005377391,19.91433902,0,0,1.043043449,-1.607826053,
2017010100F001_000000000000000004cb,1218,IND,2017-01-01T00:00:00,198.2608696,11.81739144,28.23913077,0.004644782,22.42042794,0,0,0.549130428,-1.856521695,
2017010100F001_000000000000000004da,1233,IND,2017-01-01T00:00:00,231.7391304,15.50869593,41.34782692,0.007606522,23.29912454,0,0,-2.398695578,1.138260845,
2017010100F001_000000000000000004db,1234,IND,2017-01-01T00:00:00,230.8695652,23.48695714,71.30434948,0.011836087,23.0873843,2,0,-2.408695589,0.433913048,
2017010100F001_000000000000000004e1,1240,IND,2017-01-01T00:00:00,226.5217391,24.17826138,74.31304451,0.01161,21.89521113,0,0,-1.256521719,-0.712608679,
2017010100F001_000000000000000004e5,1244,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_000000000000000004f0,1255,IND,2017-01-01T00:00:00,206.0869565,17.36086986,45.45652265,0.007324348,22.2639046,0,0,-0.328260856,-1.352173875,
2017010100F001_000000000000000004fe,1269,IND,2017-01-01T00:00:00,230.8695652,17.1000003,43.99130531,0.007890435,23.23608053,0.217391304,0,-1.456956489,1.564782578,
2017010100F001_00000000000000000044,655,IRL,2017-01-01T00:00:00,44.7826087,7.286956663,84.37826306,0.003846956,2.603475023,19.08695652,0.084782609,-0.674347813,-6.678260741,
2017010100F001_000000000000000003bb,372,IRL,2017-01-01T00:00:00,42.60869565,7.913043665,77.50434942,0.003915217,3.96304109,48.34782609,0.195217396,-1.758260862,-7.935217235,
2017010100F001_000000000000000003be,375,IRL,2017-01-01T00:00:00,42.60869565,7.913043665,77.50434942,0.003915217,3.96304109,48.34782609,0.195217396,-1.758260862,-7.935217235,
2017010100F001_00000000000000000481,570,IRL,2017-01-01T00:00:00,42.60869565,7.291304464,84.30000139,0.003823478,2.583907948,17.73913043,0.012173913,-0.487826077,-5.666956404,
2017010100F001_0000000000000000019f,995,ISL,2017-01-01T00:00:00,3.47826087,9.447826303,82.60000146,0.003314783,0.759125287,94.82608696,0.016521739,5.425217227,0.359130427,
2017010100F001_00000000000000000427,480,ISL,2017-01-01T00:00:00,2.608695652,9.165217524,86.04347992,0.003235652,-0.330873705,97.91304348,0.047391305,3.929130375,0.829130418,
2017010100F001_00000000000000000435,494,ISL,2017-01-01T00:00:00,3.47826087,9.447826303,82.60000146,0.003314783,0.759125287,94.82608696,0.016521739,5.425217227,0.359130427,
2017010100F001_0000000000000000046a,547,ISL,2017-01-01T00:00:00,0,7.843478472,82.2956543,0.002325652,-4.016529382,93.69565217,0.090434784,2.369999922,3.280434722,
2017010100F001_0000000000000000052f,1318,ISR,2017-01-01T00:00:00,138.6956522,10.56086967,43.61304383,0.003943913,12.47695313,28.43478261,0,-1.227391271,-2.42260865,
2017010100F001_00000000000000000530,1319,ISR,2017-01-01T00:00:00,154.3478261,10.60869586,59.37826206,0.005538261,13.48477757,3.173913043,0,-1.330869522,-0.032608688,
2017010100F001_00000000000000000531,1320,ISR,2017-01-01T00:00:00,153.9130435,12.33478285,66.04347892,0.00576,12.28825365,1.695652174,0.016956522,0.388695636,1.288260834,
2017010100F001_00000000000000000532,1321,ISR,2017-01-01T00:00:00,155.6521739,9.260869773,63.078262,0.004708696,9.234777567,4.391304348,0,0.62217389,-0.96347824,
2017010100F001_00000000000000000533,1322,ISR,2017-01-01T00:00:00,153.9130435,10.06086971,63.22608782,0.005207391,11.83172926,1.173913043,0,-1.243478235,-0.517826075,
2017010100F001_00000000000000000535,1324,ISR,2017-01-01T00:00:00,152.6086957,11.66956541,73.35217584,0.005266087,8.813037905,6.086956522,0.008695652,0.579999979,0.85086954,
2017010100F001_00000000000000000536,1325,ISR,2017-01-01T00:00:00,157.826087,9.321739425,67.82608745,0.005157826,10.414343,0.043478261,0,-0.0226087,-1.585652133,
2017010100F001_00000000000000000537,1326,ISR,2017-01-01T00:00:00,151.7391304,9.647826278,67.36521796,0.005234782,10.82651871,0.782608696,0,0.003913049,-0.056956528,
2017010100F001_00000000000000000539,1328,ISR,2017-01-01T00:00:00,155.6521739,10.99130452,68.00434925,0.005453913,11.21956124,0.739130435,0,0.241739129,0.50043478,
2017010100F001_0000000000000000004c,663,ITA,2017-01-01T00:00:00,103.0434783,7.782608944,80.62608818,0.003694348,2.489555558,0,0,-0.449565208,0.391739116,
2017010100F001_00000000000000000066,689,ITA,2017-01-01T00:00:00,87.82608696,11.36521769,63.656523,0.004999565,10.55825195,6.565217391,0,-0.101739119,3.061304282,
2017010100F001_00000000000000000077,706,ITA,2017-01-01T00:00:00,59.56521739,11.92608719,79.07826299,0.004784348,6.568255084,44.39130435,0.384347822,-0.40652173,1.08869563,
2017010100F001_0000000000000000007f,714,ITA,2017-01-01T00:00:00,90.43478261,5.708695764,42.17391346,0.002167826,4.509122633,13.86956522,0,1.397826068,0.34826086,
2017010100F001_00000000000000000096,737,ITA,2017-01-01T00:00:00,78.26086957,7.091304489,60.91739223,0.002692174,2.462170676,0.217391304,0,1.166521724,0.822608674,
2017010100F001_000000000000000000a3,750,ITA,2017-01-01T00:00:00,111.3043478,5.852174054,61.22174039,0.003182174,4.856516166,1.043478261,0,1.228695623,-0.084782611,
2017010100F001_000000000000000000c2,781,ITA,2017-01-01T00:00:00,81.30434783,8.169565387,69.21304454,0.002908261,1.982602858,0.869565217,0,-0.291304339,-0.931304323,
2017010100F001_000000000000000000c3,782,ITA,2017-01-01T00:00:00,81.30434783,8.169565387,69.21304454,0.002908261,1.982602858,0.869565217,0,-0.291304339,-0.931304323,
2017010100F001_000000000000000000cb,790,ITA,2017-01-01T00:00:00,77.82608696,6.439130534,56.6565225,0.002482174,2.117819612,0.608695652,0,0.871739108,-0.082608694,
2017010100F001_000000000000000000ee,818,ITA,2017-01-01T00:00:00,105.2173913,8.143478456,73.30000056,0.003960435,5.453035305,0.043478261,0,-0.760434766,0.019565214,
2017010100F001_00000000000000000119,861,ITA,2017-01-01T00:00:00,79.13043478,6.33913063,66.19565367,0.002843913,1.751733398,0.130434783,0,0.057391302,0.546086949,
2017010100F001_0000000000000000011a,862,ITA,2017-01-01T00:00:00,56.08695652,8.756521951,84.51739237,0.004516087,3.824779212,38.47826087,0.02,2.377826048,0.213043469,
2017010100F001_00000000000000000146,906,ITA,2017-01-01T00:00:00,80.86956522,8.330435007,77.42608891,0.003269565,1.856512186,0.52173913,0,0.161304348,-0.074782606,
2017010100F001_00000000000000000147,907,ITA,2017-01-01T00:00:00,80.86956522,8.330435007,77.42608891,0.003269565,1.856512186,0.52173913,0,0.161304348,-0.074782606,
2017010100F001_0000000000000000014d,913,ITA,2017-01-01T00:00:00,80.86956522,7.273913218,72.06087079,0.003114348,2.065643841,0.565217391,0,-0.040434775,-0.364782599,
2017010100F001_00000000000000000152,918,ITA,2017-01-01T00:00:00,93.04347826,5.595652269,48.31739218,0.002041304,1.404775072,18.82608696,0,0.195652167,1.216521714,
2017010100F001_00000000000000000153,919,ITA,2017-01-01T00:00:00,90.86956522,5.626087064,41.53478332,0.002007391,3.59434098,23.95652174,0,1.346086932,1.417391269,
2017010100F001_00000000000000000154,920,ITA,2017-01-01T00:00:00,97.82608696,6.70434788,45.6000008,0.003129565,8.784342094,1.956521739,0,0.307391299,0.033913037,
2017010100F001_0000000000000000015b,927,ITA,2017-01-01T00:00:00,78.69565217,8.013043673,69.52608789,0.003106956,2.686079473,0.52173913,0,0.233043477,-0.486086953,
2017010100F001_0000000000000000015c,928,ITA,2017-01-01T00:00:00,78.69565217,8.013043673,69.52608789,0.003106956,2.686079473,0.52173913,0,0.233043477,-0.486086953,
2017010100F001_0000000000000000015f,931,ITA,2017-01-01T00:00:00,85.65217391,8.091304468,67.58260976,0.003465652,3.270430059,31.73913043,0.075652175,0.449999977,1.62956516,
2017010100F001_0000000000000000016f,947,ITA,2017-01-01T00:00:00,111.7391304,4.339130464,74.313045,0.003011304,0.330865479,1.52173913,0,1.326956505,0.896521718,
2017010100F001_00000000000000000174,952,ITA,2017-01-01T00:00:00,83.47826087,10.14782626,62.74347952,0.003487826,5.210863727,28.17391304,0.063043479,-0.957826057,1.481304329,
2017010100F001_00000000000000000191,981,ITA,2017-01-01T00:00:00,84.7826087,7.195652278,59.3565226,0.003260435,5.55825328,16.91304348,0,0.393913034,-0.12652174,
2017010100F001_00000000000000000192,982,ITA,2017-01-01T00:00:00,84.7826087,7.195652278,59.3565226,0.003260435,5.55825328,16.91304348,0,0.393913034,-0.12652174,
2017010100F001_00000000000000000197,987,ITA,2017-01-01T00:00:00,64.34782609,7.317391375,85.1000008,0.004201739,2.84129851,25.95652174,0.001304348,1.609565185,-1.068260843,
2017010100F001_000000000000000001a6,1002,ITA,2017-01-01T00:00:00,87.82608696,6.26956523,51.06521864,0.00263,4.630428679,13.13043478,0,0.931304339,1.152173892,
2017010100F001_000000000000000001ac,1008,ITA,2017-01-01T00:00:00,100.8695652,7.565217557,73.46956684,0.003770435,4.508688753,0,0,-1.305217358,0.483478253,
2017010100F001_000000000000000001b0,1012,ITA,2017-01-01T00:00:00,79.13043478,7.152174079,60.65217574,0.002656087,2.400864842,0.173913043,0,0.885652153,0.306521737,
2017010100F001_000000000000000001e2,1062,ITA,2017-01-01T00:00:00,85.2173913,12.1173915,80.16521852,0.005231304,7.815211288,29.60869565,0.00173913,1.56478257,0.672608681,
2017010100F001_000000000000000001fb,1087,ITA,2017-01-01T00:00:00,83.04347826,8.94782624,58.65217524,0.002957826,3.296948508,46.7826087,0.135652175,-0.580434769,1.363478223,
2017010100F001_00000000000000000208,1100,ITA,2017-01-01T00:00:00,79.56521739,1.991304403,51.46087016,0.001529565,-5.822181503,0,0,0.413043472,0.11826087,
2017010100F001_00000000000000000239,1149,ITA,2017-01-01T00:00:00,108.6956522,7.47391311,73.53043581,0.00427,6.46999379,2.217391304,0,1.593043439,-0.640434754,
2017010100F001_00000000000000000272,44,ITA,2017-01-01T00:00:00,82.60869565,7.508695748,78.32174019,0.003362609,1.773037322,0.652173913,0,-0.325652167,0.3647826,
2017010100F001_0000000000000000028d,71,ITA,2017-01-01T00:00:00,90.43478261,5.786956601,42.28260961,0.002147826,4.43260445,20.52173913,0,1.590869512,0.83913042,
2017010100F001_0000000000000000029e,88,ITA,2017-01-01T00:00:00,91.30434783,6.052174019,48.58695719,0.002084348,1.603907577,12.95652174,0,0.168695646,1.075652143,
2017010100F001_000000000000000002a4,94,ITA,2017-01-01T00:00:00,93.04347826,4.930434953,39.386957,0.001915217,3.187821629,9,0,1.336956474,0.549565202,
2017010100F001_000000000000000002a9,99,ITA,2017-01-01T00:00:00,83.47826087,7.526087139,77.5173927,0.003107391,0.776948879,1.434782609,0,-8.70E-04,-0.218260864,
2017010100F001_000000000000000002d4,142,ITA,2017-01-01T00:00:00,106.9565217,6.552174008,72.74347902,0.003953478,5.197385572,1.391304348,0,1.939999964,0.210434779,
2017010100F001_000000000000000002d5,143,ITA,2017-01-01T00:00:00,104.7826087,7.147826153,62.91304497,0.003776956,6.762171737,0.652173913,0,2.679999955,1.048695625,
2017010100F001_000000000000000002f0,169,ITA,2017-01-01T00:00:00,79.13043478,5.830434861,63.80000139,0.002804348,2.111734672,0,0,-0.037391304,0.757391281,
2017010100F001_000000000000000002fa,179,ITA,2017-01-01T00:00:00,83.47826087,7.847826128,66.4565229,0.003096522,3.280865744,6.086956522,0,0.459130421,0.517391284,
2017010100F001_000000000000000002fb,180,ITA,2017-01-01T00:00:00,83.47826087,7.847826128,66.4565229,0.003096522,3.280865744,6.086956522,0,0.459130421,0.517391284,
2017010100F001_000000000000000002fc,181,ITA,2017-01-01T00:00:00,76.95652174,2.782608758,41.38260966,0.001603043,-1.452181078,0.869565217,0,-0.626086943,0.308695642,
2017010100F001_0000000000000000030b,196,ITA,2017-01-01T00:00:00,78.26086957,5.669565325,59.9565234,0.002483478,1.473471467,0.086956522,0,1.086521708,0.172173906,
2017010100F001_0000000000000000030d,198,ITA,2017-01-01T00:00:00,105.2173913,8.695652381,63.21304471,0.004595652,9.563906993,3.739130435,0,2.322608647,-1.449565182,
2017010100F001_0000000000000000032a,227,ITA,2017-01-01T00:00:00,110.4347826,10.88695684,80.75217537,0.004947826,7.186947234,3.652173913,4.35E-04,1.316521691,-1.5465217,
2017010100F001_00000000000000000330,233,ITA,2017-01-01T00:00:00,106.5217391,5.165217462,64.50434909,0.002640869,0.172605299,2.47826087,0,1.466956485,1.020434747,
2017010100F001_0000000000000000033a,243,ITA,2017-01-01T00:00:00,105.2173913,8.143478456,73.30000056,0.003960435,5.453035305,0.043478261,0,-0.760434766,0.019565214,
2017010100F001_00000000000000000387,320,ITA,2017-01-01T00:00:00,77.39130435,5.34347841,53.15652217,0.002313913,1.596950896,0,0,-0.116956518,-0.359130423,
2017010100F001_00000000000000000393,332,ITA,2017-01-01T00:00:00,118.2608696,4.513043549,70.16521868,0.003361304,3.13434289,0,0,1.459999974,1.524782567,
2017010100F001_00000000000000000397,336,ITA,2017-01-01T00:00:00,78.69565217,7.186956592,59.83913173,0.00254087,1.89608287,1.391304348,0,0.806521734,-0.280869558,
2017010100F001_000000000000000003e2,411,ITA,2017-01-01T00:00:00,82.17391304,7.40869576,65.63043528,0.00283913,2.373904552,2.304347826,0,0.336521731,-0.062173906,
2017010100F001_000000000000000003e3,412,ITA,2017-01-01T00:00:00,82.17391304,7.40869576,65.63043528,0.00283913,2.373904552,2.304347826,0,0.336521731,-0.062173906,
2017010100F001_000000000000000003e5,414,ITA,2017-01-01T00:00:00,85.65217391,9.134782791,59.02608805,0.003038261,4.111730692,18.43478261,8.70E-04,-0.731739109,1.565217342,
2017010100F001_000000000000000003e9,418,ITA,2017-01-01T00:00:00,102.6086957,7.43043489,57.65652267,0.003297826,6.600862453,0.217391304,0,2.087391252,0.780434764,
2017010100F001_000000000000000003ea,419,ITA,2017-01-01T00:00:00,85.2173913,7.539130605,61.54347942,0.003047391,4.050428838,8.434782609,0,0.65739129,0.64434782,
2017010100F001_000000000000000003f3,428,ITA,2017-01-01T00:00:00,104.3478261,5.447826178,71.04347926,0.002714348,-0.574353558,0.217391304,0,0.364347814,0.32739129,
2017010100F001_00000000000000000426,479,ITA,2017-01-01T00:00:00,90.86956522,9.308695835,61.68261022,0.003620869,6.24390763,1.869565217,0,-1.294782582,1.384782583,
2017010100F001_000000000000000004a9,1184,ITA,2017-01-01T00:00:00,75.2173913,6.20869564,63.50869635,0.002730435,2.160862666,0,0,-0.364347818,0.694782592,
2017010100F001_000000000000000004c8,1215,ITA,2017-01-01T00:00:00,77.39130435,5.426087027,59.17826163,0.002546087,1.677384617,0,0,-0.427826079,0.02173913,
2017010100F001_000000000000000004d0,1223,ITA,2017-01-01T00:00:00,76.08695652,6.630434928,64.77391401,0.003003913,3.181298828,9,0,0.075652172,0.385217384,
2017010100F001_000000000000000004d2,1225,ITA,2017-01-01T00:00:00,78.69565217,3.613043526,45.43043576,0.00196,0.842602804,0,0,-0.80652172,-0.080434787,
2017010100F001_000000000000000004d3,1226,ITA,2017-01-01T00:00:00,79.13043478,5.830434861,63.80000139,0.002804348,2.111734672,0,0,-0.037391304,0.757391281,
2017010100F001_000000000000000004e4,1243,ITA,2017-01-01T00:00:00,97.82608696,6.569565296,61.57826183,0.002825217,2.21651744,10.30434783,0,-0.599565198,0.940434766,
2017010100F001_000000000000000002a8,98,KAZ,2017-01-01T00:00:00,27.39130435,9.526087118,92.38695891,0.002226956,-6.332617187,100,0.605652181,9.203043108,4.879999907,
2017010100F001_000000000000000000e9,813,KEN,2017-01-01T00:00:00,274.7826087,25.03913067,74.6608701,0.010695217,16.96390752,68.86956522,0.069130437,-4.40913034,-2.761739047,
2017010100F001_0000000000000000001b,614,LTU,2017-01-01T00:00:00,4.347826087,13.36086982,91.35217551,0.004515652,3.609558636,100,0.22304348,6.167825906,2.740869501,
2017010100F001_00000000000000000025,624,LTU,2017-01-01T00:00:00,1.304347826,14.56521764,90.34347932,0.005313043,6.160432766,99.82608696,1.611739116,6.719564987,0.966956511,
2017010100F001_000000000000000004df,1238,LTU,2017-01-01T00:00:00,4.347826087,12.80869588,93.12174092,0.004245652,2.33825604,99.30434783,0.150000001,7.183478065,2.739999937,
2017010100F001_000000000000000003b0,361,LUX,2017-01-01T00:00:00,56.08695652,5.730434863,54.82173986,0.001570435,-3.960875934,11.17391304,0,2.246086914,2.118695606,
2017010100F001_00000000000000000059,676,LVA,2017-01-01T00:00:00,1.304347826,14.24782643,91.63043677,0.005183043,5.566080375,98.43478261,1.127391306,7.505652003,0.591739106,
2017010100F001_000000000000000001a0,996,LVA,2017-01-01T00:00:00,2.173913043,14.90000036,92.07826233,0.005317826,5.599124278,100,1.665652174,8.160869474,1.620869542,
2017010100F001_000000000000000001a5,1001,LVA,2017-01-01T00:00:00,1.304347826,14.6086959,92.86521912,0.005048261,4.973910655,99.7826087,2.070869586,5.957391189,0.867826065,
2017010100F001_000000000000000000b0,763,MEX,2017-01-01T00:00:00,225.2173913,13.08260893,52.19130549,0.006566956,14.58347009,8.826086957,0,-0.02347826,1.878695607,
2017010100F001_000000000000000002cb,133,MEX,2017-01-01T00:00:00,148.2608696,15.4391307,60.36087111,0.005898696,14.35825301,32.52173913,1.204347845,1.978695621,-1.596956484,
2017010100F001_0000000000000000042a,483,MEX,2017-01-01T00:00:00,216.9565217,16.0913047,59.5347839,0.007191304,14.99521325,6.043478261,0,2.066086909,0.610434767,
2017010100F001_000000000000000000bf,778,MKD,2017-01-01T00:00:00,103.9130435,4.382608735,67.36956654,0.001845652,-5.536961564,40.17391304,0,0.245652167,0.331304343,
2017010100F001_00000000000000000219,1117,MKD,2017-01-01T00:00:00,103.9130435,4.382608735,67.36956654,0.001845652,-5.536961564,40.17391304,0,0.245652167,0.331304343,
2017010100F001_000000000000000002f6,175,MKD,2017-01-01T00:00:00,111.3043478,4.430434818,67.49130481,0.00209,-4.06957424,34.43478261,0,1.040869535,-0.219565211,
2017010100F001_000000000000000004b6,1197,MNG,2017-01-01T00:00:00,40.43478261,1.773913078,95.57391424,6.16E-04,-22.24087471,15.73913043,8.70E-04,-0.127826082,0.540434768,
2017010100F001_00000000000000000514,1291,MNG,2017-01-01T00:00:00,70,2.065217438,59.29565314,8.92E-04,-14.15913869,34.65217391,0,3.501304279,3.495217323,
2017010100F001_00000000000000000515,1292,MNG,2017-01-01T00:00:00,56.52173913,1.556521763,62.0956527,6.96E-04,-16.68870027,0,0,2.190869523,0.166956517,
2017010100F001_00000000000000000516,1293,MNG,2017-01-01T00:00:00,49.13043478,3.169565247,91.7565228,9.99E-04,-16.10478953,34.47826087,0.039130435,3.200869446,0.304782612,
2017010100F001_00000000000000000517,1294,MNG,2017-01-01T00:00:00,65.2173913,1.586956553,71.60434988,4.77E-04,-22.43739531,0.086956522,0,0.169565215,-1.043043456,
2017010100F001_00000000000000000518,1295,MNG,2017-01-01T00:00:00,44.34782609,1.917391342,71.30000156,5.90E-04,-19.12957047,10,0,2.039130377,0.398695641,
2017010100F001_0000000000000000051d,1300,MNG,2017-01-01T00:00:00,39.13043478,1.713043503,94.94348012,6.28E-04,-22.21130981,43.13043478,0.019565217,0.891739113,0.661739104,
2017010100F001_0000000000000000051e,1301,MNG,2017-01-01T00:00:00,40.86956522,2.117391317,83.7130452,8.80E-04,-16.56044152,15.52173913,8.70E-04,-0.863043462,2.829130375,
2017010100F001_0000000000000000051f,1302,MNG,2017-01-01T00:00:00,57.82608696,1.760869607,78.06521805,8.88E-04,-16.13783211,0,0,3.449999923,0.191304358,
2017010100F001_00000000000000000520,1303,MNG,2017-01-01T00:00:00,59.56521739,2.021739177,95.70869744,4.62E-04,-26.51044179,33.95652174,0,1.069130423,0.574347806,
